spectrum_id,adduct,precursor_mz,compound_name,key,scaffold_group
CCMSLIB00012262740,[M+H]1+,219.073,Metallibure,CGFFKDRVHZIQHL,__ACYCLIC__CGFFKDRVHZIQHL
CCMSLIB00012262742,[M+H]1+,282.156,SCHEMBL8742523,WCVAQTAWZONXTN,c1ncc2nc[nH]c2n1
CCMSLIB00012262744,[M+Na]1+,304.138,SCHEMBL8742523,WCVAQTAWZONXTN,c1ncc2nc[nH]c2n1
CCMSLIB00012262746,[M+H]1+,295.202,proparacaine,KCLANYCVBBTKTO,c1ccccc1
CCMSLIB00012262748,[M+H]1+,295.202,proparacaine,KCLANYCVBBTKTO,c1ccccc1
CCMSLIB00012262750,[M+H]1+,222.112,benzyl 5-amino-4-oxopentanoate,AFFZCQDLQIEQGB,c1ccccc1
CCMSLIB00012262752,[M+H]1+,239.154,Nomifensine,XXPANQJNYNUNES,c1ccc(C2CNCc3ccccc32)cc1
CCMSLIB00012262754,[M+H]1+,239.154,Nomifensine,XXPANQJNYNUNES,c1ccc(C2CNCc3ccccc32)cc1
CCMSLIB00012262756,[M+H]1+,390.157,Gemifloxacin,ZRCVYEYHRGVLOC,N=C1CCN(c2ccc3c(=O)ccn(C4CC4)c3n2)C1
CCMSLIB00012262758,[M-2H2O+NH3+H]1+,390.158,amlodipine,YMDXSGBNCBQYGC,C1=CC(c2ccccc2)CC=N1
CCMSLIB00012262760,[M+Na]1+,412.139,Gemifloxacin,ZRCVYEYHRGVLOC,N=C1CCN(c2ccc3c(=O)ccn(C4CC4)c3n2)C1
CCMSLIB00012262762,[M-H2O+H]1+,371.142,129314-29-0,GHACVBCUANDNID,O=C1c2ccccc2CCC1CNCCc1ccccc1
CCMSLIB00012262764,[M+H]1+,389.153,129314-29-0,GHACVBCUANDNID,O=C1c2ccccc2CCC1CNCCc1ccccc1
CCMSLIB00012262766,[M+Na]1+,411.135,129314-29-0,GHACVBCUANDNID,O=C1c2ccccc2CCC1CNCCc1ccccc1
CCMSLIB00012262768,[M+H]1+,301.081,J03L4XRQ2R,AQVYQEWAZCIHMU,c1ccc(-c2ncc(Cc3ccncc3)s2)cc1
CCMSLIB00012262770,[M+H]1+,385.249,Zipeprol,VSTNNAYSCJQCQI,c1ccc(CCCN2CCN(CCc3ccccc3)CC2)cc1
CCMSLIB00012262772,[M+H]1+,385.249,Zipeprol,VSTNNAYSCJQCQI,c1ccc(CCCN2CCN(CCc3ccccc3)CC2)cc1
CCMSLIB00012262774,[M+H]1+,388.167,DV 7751a,UGGPRXAHUOKTKV,O=c1ccn2c3c(c(N4CCC5(CCC5)C4)ccc13)OCC2
CCMSLIB00012262778,[M+H]1+,339.207,Epicainide,LMXFPUVUUSHCMM,O=C(NCC1CCCN1)C(c1ccccc1)c1ccccc1
CCMSLIB00012262780,[M+H]1+,339.207,Epicainide,LMXFPUVUUSHCMM,O=C(NCC1CCCN1)C(c1ccccc1)c1ccccc1
CCMSLIB00012262782,[M+H]1+,312.196,NIH-8735,MTDCZKOSLIRABS,c1ccc2c(c1)CC1CC2CCN1Cc1ccoc1
CCMSLIB00012262784,[M+H]1+,312.196,NIH-8735,MTDCZKOSLIRABS,c1ccc2c(c1)CC1CC2CCN1Cc1ccoc1
CCMSLIB00012262786,[M+H]1+,312.197,Butofilolol,NMBNQRJDEPOXCP,c1ccccc1
CCMSLIB00012262788,[M+H]1+,312.197,Butofilolol,NMBNQRJDEPOXCP,c1ccccc1
CCMSLIB00012262790,[M+H]1+,222.149,Phenamacide,OVJJILSKYWXGBM,c1ccccc1
CCMSLIB00012262792,[M+H]1+,233.15,Mebutamate,LEROTMJVBFSIMP,__ACYCLIC__LEROTMJVBFSIMP
CCMSLIB00012262794,[M+H]1+,312.196,NIH-8735,MTDCZKOSLIRABS,c1ccc2c(c1)CC1CC2CCN1Cc1ccoc1
CCMSLIB00012262797,[M+H]1+,312.197,Butofilolol,NMBNQRJDEPOXCP,c1ccccc1
CCMSLIB00012262800,[M+H]1+,285.142,promethazine,PWWVAXIEGOYWEE,c1ccc2c(c1)Nc1ccccc1S2
CCMSLIB00012262802,[M+H]1+,285.142,promethazine,PWWVAXIEGOYWEE,c1ccc2c(c1)Nc1ccccc1S2
CCMSLIB00012262804,[M+H]1+,428.237,Dixyrazine,MSYUMPGNGDNTIQ,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1
CCMSLIB00012262806,[M+H]1+,428.237,Dixyrazine,MSYUMPGNGDNTIQ,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1
CCMSLIB00012262808,[M+H]1+,518.33,Retapamulin,STZYTFJPGGDRJD,O=C(CSC1CC2CCC(C1)N2)OC1CCCCC23CCCC1C2C(=O)CC3
CCMSLIB00012262810,[M+H]1+,684.372,ZEP-3,RFDMQNKNNCOSFL,O=C(CNC(=O)C1CCC(=O)N1)NCCc1c[nH]c2ccccc12
CCMSLIB00012262814,[M+Na]1+,706.353,ZEP-3,RFDMQNKNNCOSFL,O=C(CNC(=O)C1CCC(=O)N1)NCCc1c[nH]c2ccccc12
CCMSLIB00012262816,[M+H]1+,295.074,estazolam (Chimeric precursor selection),CDCHDCWJMGXXRH,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1
CCMSLIB00012262818,[M+H]1+,473.182,Lotamilast,BBTFKAOFCSOZMB,O=C(Nc1cccc(-c2ncnc3ccccc23)c1)c1ccccc1
CCMSLIB00012262820,[M+H]1+,473.182,Lotamilast,BBTFKAOFCSOZMB,O=C(Nc1cccc(-c2ncnc3ccccc23)c1)c1ccccc1
CCMSLIB00012262823,[M+H]1+,321.019,lorazepam,KEGIXQQRZWCAMW,O=C1CNc2ccccc2C(c2ccccc2)=N1
CCMSLIB00012262824,[M+H]1+,336.1,Pirifibrate,YJBIJSVYPHRVCI,O=C(COc1ccccc1)OCc1ccccn1
CCMSLIB00012262826,[M+H]1+,336.1,Pirifibrate,YJBIJSVYPHRVCI,O=C(COc1ccccc1)OCc1ccccn1
CCMSLIB00012262828,[M+Na]1+,358.082,Pirifibrate,YJBIJSVYPHRVCI,O=C(COc1ccccc1)OCc1ccccn1
CCMSLIB00012262831,[M+H]1+,328.014,DILOXANIDE FUROATE,BDYYDXJSHYEDGB,O=C(Oc1ccccc1)c1ccco1
CCMSLIB00012262833,[M+NH3+H]1+,345.04,DILOXANIDE FUROATE,BDYYDXJSHYEDGB,O=C(Oc1ccccc1)c1ccco1
CCMSLIB00012262835,[M-H2O+H]1+,500.319,Retapamulin,STZYTFJPGGDRJD,O=C(CSC1CC2CCC(C1)N2)OC1CCCCC23CCCC1C2C(=O)CC3
CCMSLIB00012262837,[M+H]1+,298.092,CHEMBL3601280,YIIBICVDALWFPD,c1ccccc1
CCMSLIB00012262839,[M+NH3+H]1+,315.119,CHEMBL3601280,YIIBICVDALWFPD,c1ccccc1
CCMSLIB00012262841,[M+Na]1+,320.074,CHEMBL3601280,YIIBICVDALWFPD,c1ccccc1
CCMSLIB00012262843,[M+H]1+,354.17,Fmoc-L-leucine,CBPJQFCAFFNICX,c1ccc2c(c1)Cc1ccccc1-2
CCMSLIB00012262846,[M+NH3+H]1+,371.197,Fmoc-L-leucine,CBPJQFCAFFNICX,c1ccc2c(c1)Cc1ccccc1-2
CCMSLIB00012262848,[M+NH3+H]1+,440.207,Naveglitazar,OKJHGOPITGTTIM,c1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1
CCMSLIB00012262850,[M+H]1+,491.239,Niludipine,AQSVPVSOLRMDQI,C1=CC(c2ccccc2)CC=N1
CCMSLIB00012262854,[M+H]1+,234.145,Lysyl-serine,YSZNURNVYFUEHC,__ACYCLIC__YSZNURNVYFUEHC
CCMSLIB00012262856,[M+H]1+,258.108,"""4-amino-1-((2R,3S,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)-3-methyltetrahydrofuran-2-yl)pyrimidin-2(1H)-one""",PPUDLEUZKVJXSZ,O=c1ncccn1C1CCCO1
CCMSLIB00012262858,[M+H]1+,220.181,QUINPIROLE,FTSUPYGMFAPCFZ,c1n[nH]c2c1CC1NCCCC1C2
CCMSLIB00012262861,[M+K]1+,225.009,mafenide,TYMRLRRVMHJFTF,c1ccccc1
CCMSLIB00012262863,[M+K]1+,225.009,mafenide,TYMRLRRVMHJFTF,c1ccccc1
CCMSLIB00012262865,[M+H]1+,207.08,CHEMBL2009673,LPGKOEYCWNVAOK,__ACYCLIC__LPGKOEYCWNVAOK
CCMSLIB00012262868,[M+H]1+,207.08,CHEMBL2009673,LPGKOEYCWNVAOK,__ACYCLIC__LPGKOEYCWNVAOK
CCMSLIB00012262869,[M+H]1+,220.181,QUINPIROLE,FTSUPYGMFAPCFZ,c1n[nH]c2c1CC1NCCCC1C2
CCMSLIB00012262871,[M+H]1+,220.181,QUINPIROLE,FTSUPYGMFAPCFZ,c1n[nH]c2c1CC1NCCCC1C2
CCMSLIB00012262873,[M+H]1+,330.105,78441-82-4,IZTBLLPMEZOKSV,c1coc(CSCCNc2cn[sH+]n2)c1
CCMSLIB00012262875,[M+H]1+,330.105,78441-82-4,IZTBLLPMEZOKSV,c1coc(CSCCNc2cn[sH+]n2)c1
CCMSLIB00012262877,[M+H]1+,330.105,78441-82-4,IZTBLLPMEZOKSV,c1coc(CSCCNc2cn[sH+]n2)c1
CCMSLIB00012262879,[M+H]1+,330.105,78441-82-4,IZTBLLPMEZOKSV,c1coc(CSCCNc2cn[sH+]n2)c1
CCMSLIB00012262883,[M+H]1+,370.108,CHEMBL15578,DROIRVKNZDBEFR,C=C(c1ccccc1)n1ccnc1
CCMSLIB00012262885,[M+H]1+,370.108,CHEMBL15578,DROIRVKNZDBEFR,C=C(c1ccccc1)n1ccnc1
CCMSLIB00012262887,[M+Na]1+,392.09,CHEMBL15578,DROIRVKNZDBEFR,C=C(c1ccccc1)n1ccnc1
CCMSLIB00012262889,[M+H]1+,207.08,CHEMBL2009673,LPGKOEYCWNVAOK,__ACYCLIC__LPGKOEYCWNVAOK
CCMSLIB00012262893,[M+H]1+,419.29,Valbenazine,GEJDGVNQKABXKG,c1ccc2c(c1)CCN1CCCCC21
CCMSLIB00012262895,[M+Na]1+,441.272,Valbenazine,GEJDGVNQKABXKG,c1ccc2c(c1)CCN1CCCCC21
CCMSLIB00012262898,[M+K]1+,308.141,Moxastine,BBIMHFSPNXQFAH,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262900,[M+K]1+,308.141,Moxastine,BBIMHFSPNXQFAH,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262902,[M+H]1+,308.143,Fabomotizole,WWNUCVSRRUDYPP,c1ccc2[nH]c(SCCN3CCOCC3)nc2c1
CCMSLIB00012262904,[M+H]1+,308.143,Fabomotizole,WWNUCVSRRUDYPP,c1ccc2[nH]c(SCCN3CCOCC3)nc2c1
CCMSLIB00012262906,[M+K]1+,308.141,Bifemelane,QSQQPMHPCBLLGX,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262908,[M+K]1+,308.141,Bifemelane,QSQQPMHPCBLLGX,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262912,[M+H]1+,278.129,76081-98-6,PYKJFEPAUKAXNN,c1ccc(COc2cccn3ccnc23)cc1
CCMSLIB00012262914,[M-H2O+H]1+,260.201,venlafaxine,PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1
CCMSLIB00012262917,[M+H]1+,278.211,venlafaxine,PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1
CCMSLIB00012262919,[M+H]1+,278.211,venlafaxine,PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1
CCMSLIB00012262921,[M+H]1+,246.185,tolperisone,FSKFPVLPFLJRQB,O=C(CCN1CCCCC1)c1ccccc1
CCMSLIB00012262923,[M+H]1+,246.185,tolperisone,FSKFPVLPFLJRQB,O=C(CCN1CCCCC1)c1ccccc1
CCMSLIB00012262925,[M+H]1+,426.159,1206101-20-3,RIJLVEAXPNLDTC,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
CCMSLIB00012262927,[M+H]1+,426.159,1206101-20-3,RIJLVEAXPNLDTC,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
CCMSLIB00012262929,[M+Na]1+,448.141,1206101-20-3,RIJLVEAXPNLDTC,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
CCMSLIB00012262931,[M+H]1+,285.047,Sulfaethidole,SVYBEBLNQGDRHF,O=S(=O)(Nc1nncs1)c1ccccc1
CCMSLIB00012262932,[M+H]1+,282.16,phentolamine,MRBDMNSDAVCSSF,c1ccc(N(CC2=NCCN2)c2ccccc2)cc1
CCMSLIB00012262935,[M+H]1+,282.16,phentolamine,MRBDMNSDAVCSSF,c1ccc(N(CC2=NCCN2)c2ccccc2)cc1
CCMSLIB00012262938,[M+H]1+,322.228,Rimcazole,GUDVQJXODNJRIJ,c1ccc2c(c1)c1ccccc1n2CCCN1CCNCC1
CCMSLIB00012262940,[M+H]1+,322.228,Rimcazole,GUDVQJXODNJRIJ,c1ccc2c(c1)c1ccccc1n2CCCN1CCNCC1
CCMSLIB00012262942,[M+Na]1+,300.193,venlafaxine,PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1
CCMSLIB00012262944,[M+H]1+,278.211,venlafaxine,PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1
CCMSLIB00012262948,[M+H]1+,270.185,Moxastine,BBIMHFSPNXQFAH,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262951,[M+H]1+,270.185,Bifemelane,QSQQPMHPCBLLGX,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262953,[M+H]1+,322.228,Rimcazole,GUDVQJXODNJRIJ,c1ccc2c(c1)c1ccccc1n2CCCN1CCNCC1
CCMSLIB00012262955,[M+H]1+,349.171,Sarizotan,HKFMQJUJWSFOLY,c1ccc(-c2cncc(CNCC3CCc4ccccc4O3)c2)cc1
CCMSLIB00012262957,[M+H]1+,481.273,Clocapramine,QAZKXHSIKKNOHH,c1ccc2c(c1)CCc1ccccc1N2CCCN1CCC(N2CCCCC2)CC1
CCMSLIB00012262959,[M+H]1+,481.273,Clocapramine,QAZKXHSIKKNOHH,c1ccc2c(c1)CCc1ccccc1N2CCCN1CCC(N2CCCCC2)CC1
CCMSLIB00012262963,[M+H]1+,464.27,SCHEMBL6904654,WQZUOBIIPDZRJP,O=C(c1ccccc1)N1CCC(NCc2ccnc3ccccc23)CC1Cc1ccccc1
CCMSLIB00012262965,[M+H]1+,333.24,100557-04-8,JANOITYENFDMAC,c1nc2nc(N3CCCCC3)ccn2n1
CCMSLIB00012262967,[M+H]1+,333.24,100557-04-8,JANOITYENFDMAC,c1nc2nc(N3CCCCC3)ccn2n1
CCMSLIB00012262969,[M+H]1+,270.185,Moxastine,BBIMHFSPNXQFAH,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262971,[M+H]1+,270.185,Moxastine,BBIMHFSPNXQFAH,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262973,[M+H]1+,270.185,Bifemelane,QSQQPMHPCBLLGX,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262975,[M+H]1+,270.185,Bifemelane,QSQQPMHPCBLLGX,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012262977,[M+H]1+,272.047,Mdl 104653,RDXQSWLUXKUQSI,O=c1[nH]c2ccccc2cc1-c1ccccc1
CCMSLIB00012262979,[M+H]1+,276.182,73535-50-9,HCCZHQLKTDQYBT,c1ncc2ncn(C3CCCCC3)c2n1
CCMSLIB00012262981,[M+H]1+,276.182,73535-50-9,HCCZHQLKTDQYBT,c1ncc2ncn(C3CCCCC3)c2n1
CCMSLIB00012262983,[M+Na]1+,298.164,73535-50-9,HCCZHQLKTDQYBT,c1ncc2ncn(C3CCCCC3)c2n1
CCMSLIB00012262985,[M+H]1+,518.121,Tegobuvir,XBEQSQDCBSKCHJ,c1ccc(-c2ccc(Cn3ccc4nc(-c5ccccc5)nc-4c3)nn2)cc1
CCMSLIB00012262987,[M+H]1+,518.121,Tegobuvir,XBEQSQDCBSKCHJ,c1ccc(-c2ccc(Cn3ccc4nc(-c5ccccc5)nc-4c3)nn2)cc1
CCMSLIB00012262990,[M-2H2O+NH3+H]1+,201.186,QUINPIROLE,FTSUPYGMFAPCFZ,c1n[nH]c2c1CC1NCCCC1C2
CCMSLIB00012262992,[M+H]1+,239.103,Falimint,OPTZOXDYEFIPJZ,c1ccccc1
CCMSLIB00012262994,[M+NH3+H]1+,256.129,Falimint,OPTZOXDYEFIPJZ,c1ccccc1
CCMSLIB00012262996,[M+H]1+,589.161,91040-25-4,PXNVEAOKJPPZIX,O=C(OCCN1CCN(c2ccccc2)CC1)C1C=NC=CC1c1ccccc1
CCMSLIB00012262998,[M+H]1+,272.074,metiazinic acid,LMINNBXUMGNKMM,c1ccc2c(c1)Nc1ccccc1S2
CCMSLIB00012263000,[M-2H2O+H]1+,403.165,282089-49-0,GRAJFFFXJYFVOC,O=C(NCc1ccc2c(c1)OCO2)c1cc2ccccc2[nH]c1=O
CCMSLIB00012263002,[M-2H2O+NH3+H]1+,322.18,"""(E)-1-(4-Hydroxy-3,5-dimethoxyphenyl)-7-phenylhept-1-en-3-one""",BGLQTHFKBDXBFL,O=C(C=Cc1ccccc1)CCCCc1ccccc1
CCMSLIB00012263004,[M+H]1+,365.186,Tribuzone,QKCUEFJVTFQMOX,O=c1ccn(-c2ccccc2)n1-c1ccccc1
CCMSLIB00012263006,[M+H]1+,341.175,"""(E)-1-(4-Hydroxy-3,5-dimethoxyphenyl)-7-phenylhept-1-en-3-one""",BGLQTHFKBDXBFL,O=C(C=Cc1ccccc1)CCCCc1ccccc1
CCMSLIB00012263008,[M-2H2O+H]1+,403.165,282089-49-0,GRAJFFFXJYFVOC,O=C(NCc1ccc2c(c1)OCO2)c1cc2ccccc2[nH]c1=O
CCMSLIB00012263010,[M+NH3+H]1+,538.207,SB-209670,UUAVCCWBNUITBB,c1ccc(C2CC(c3ccc4c(c3)OCO4)c3ccccc32)cc1
CCMSLIB00012263012,[M+H]1+,606.1,PD160923,BKESGYCEDGCSAV,c1ccc(CNc2ncccc2-c2cc(Oc3cccc4scnc34)ncn2)cc1
CCMSLIB00012263014,[M+H]1+,439.186,282089-49-0,GRAJFFFXJYFVOC,O=C(NCc1ccc2c(c1)OCO2)c1cc2ccccc2[nH]c1=O
CCMSLIB00012263016,[M+Na]1+,461.168,282089-49-0,GRAJFFFXJYFVOC,O=C(NCc1ccc2c(c1)OCO2)c1cc2ccccc2[nH]c1=O
CCMSLIB00012263018,[M+H]1+,287.201,Cannabidivarin,REOZWEGFPHTFEI,C1=CC(c2ccccc2)CCC1
CCMSLIB00012263020,[M+K]1+,360.184,Rimcazole,GUDVQJXODNJRIJ,c1ccc2c(c1)c1ccccc1n2CCCN1CCNCC1
CCMSLIB00012263022,[M+H]1+,351.123,5-(4-Phenoxybutoxy)psoralen,KINMYBBFQRSVLL,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1
CCMSLIB00012263024,[M+H]1+,345.242,STENBOLONE ACETATE,FYTLCZSXKONUTF,O=C1C=CC2C(CCC3C4CCCC4CCC23)C1
CCMSLIB00012263038,[M+H]1+,304.177,Aditoprim,QBQMXWZTRRWPGK,c1ccc(Cc2cncnc2)cc1
CCMSLIB00012263040,[M+H]1+,304.177,Aditoprim,QBQMXWZTRRWPGK,c1ccc(Cc2cncnc2)cc1
CCMSLIB00012263041,[M+H]1+,304.177,Aditoprim,QBQMXWZTRRWPGK,c1ccc(Cc2cncnc2)cc1
CCMSLIB00012263042,[M+H]1+,286.144,hydromorphone,WVLOADHCBXTIJK,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5
CCMSLIB00012263045,[M+H]1+,286.144,hydromorphone,WVLOADHCBXTIJK,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5
CCMSLIB00012263048,[M+H]1+,286.144,hydromorphone,WVLOADHCBXTIJK,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5
CCMSLIB00012263051,[M+H]1+,286.144,hydromorphone,WVLOADHCBXTIJK,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5
CCMSLIB00012263053,[M+NH3+H]1+,303.17,hydromorphone,WVLOADHCBXTIJK,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5
CCMSLIB00012263055,[M+H]1+,226.107,Etilevodopa,NULMGOSOSZBEQL,c1ccccc1
CCMSLIB00012263057,[M+H]1+,494.062,CEFAPAROLE,SBUCDZYLTRYMFG,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nncs3)CSC12
CCMSLIB00012263059,[M+H]1+,254.129,Premazepam,CNWSHOJSFGGNLC,O=C1CN=C(c2ccccc2)c2c[nH]cc2N1
CCMSLIB00012263061,[M+H]1+,208.108,Guanoxan,HIUVKVDQFXDZHU,c1ccc2c(c1)OCCO2
CCMSLIB00012263063,[M+H]1+,208.108,Guanoxan,HIUVKVDQFXDZHU,c1ccc2c(c1)OCCO2
CCMSLIB00012263067,[M+H]1+,392.176,Linopirdine,YEJCDKJIEMIWRQ,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1
CCMSLIB00012263069,[M+H]1+,392.176,Linopirdine,YEJCDKJIEMIWRQ,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1
CCMSLIB00012263071,[M+H]1+,298.191,Vamicamide,BWNLUIXQIHPUGO,c1ccc(Cc2ccccn2)cc1
CCMSLIB00012263073,[M+H]1+,298.191,Vamicamide,BWNLUIXQIHPUGO,c1ccc(Cc2ccccn2)cc1
CCMSLIB00012263075,[M+H]1+,298.191,Vamicamide,BWNLUIXQIHPUGO,c1ccc(Cc2ccccn2)cc1
CCMSLIB00012263078,[M+H]1+,226.159,Lefetamine,YEJZJVJJPVZXGX,c1ccc(CCc2ccccc2)cc1
CCMSLIB00012263080,[M+H]1+,372.104,AZARIBINE,QQOBRRFOVWGIMD,O=c1cnn(C2CCCO2)c(=O)[nH]1
CCMSLIB00012263082,[M+NH3+H]1+,389.13,AZARIBINE,QQOBRRFOVWGIMD,O=c1cnn(C2CCCO2)c(=O)[nH]1
CCMSLIB00012263084,[M+Na]1+,394.086,AZARIBINE,QQOBRRFOVWGIMD,O=c1cnn(C2CCCO2)c(=O)[nH]1
CCMSLIB00012263086,[M+H]1+,246.185,PYROVALERONE,SWUVZKWCOBGPTH,O=C(CN1CCCC1)c1ccccc1
CCMSLIB00012263088,[M+H]1+,246.185,PYROVALERONE,SWUVZKWCOBGPTH,O=C(CN1CCCC1)c1ccccc1
CCMSLIB00012263094,[M+H]1+,305.082,Metamelfalan,QDGAVODICPCDMU,c1ccccc1
CCMSLIB00012263096,[M-2H2O+NH3+H]1+,267.149,hydromorphone,WVLOADHCBXTIJK,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5
CCMSLIB00012263098,[M+H]1+,255.193,GAL-021,FJNLCHNQVJVCPY,c1ncncn1
CCMSLIB00012263100,[M+H]1+,255.193,GAL-021,FJNLCHNQVJVCPY,c1ncncn1
CCMSLIB00012263102,[M+H]1+,398.056,78235-72-0,KWDSYQYCWWCCAV,O=C(c1ccccc1)c1ccccc1
CCMSLIB00012263104,[M+H]1+,338.15,Talampanel,JACAAXNEHGBPOQ,c1ccc(C2=NNCCc3cc4c(cc32)OCO4)cc1
CCMSLIB00012263106,[M+H]1+,338.15,Talampanel,JACAAXNEHGBPOQ,c1ccc(C2=NNCCc3cc4c(cc32)OCO4)cc1
CCMSLIB00012263108,[M+H]1+,372.135,249937-52-8,IJDQETGUEUJVTB,O=C(c1ccccc1)c1cnn(-c2ccccc2)c1
CCMSLIB00012263110,[M+H]1+,474.173,raloxifene,GZUITABIAKMVPG,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12
CCMSLIB00012263112,[M+H]1+,474.173,raloxifene,GZUITABIAKMVPG,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12
CCMSLIB00012263114,[M+H]1+,353.085,RN-1734,IHYZMEAZAIFMTN,c1ccccc1
CCMSLIB00012263116,[M+H]1+,353.085,RN-1734,IHYZMEAZAIFMTN,c1ccccc1
CCMSLIB00012263118,[M+H]1+,298.144,CHEMBL313428,KXMMGQLBJHBUEG,O=C1c2ccccc2COc2ccccc21
CCMSLIB00012263120,[M+H]1+,298.144,CHEMBL313428,KXMMGQLBJHBUEG,O=C1c2ccccc2COc2ccccc21
CCMSLIB00012263122,[M+H]1+,288.142,Thionisoxetine,NDVZIUGCCMZHLG,c1ccc(COc2ccccc2)cc1
CCMSLIB00012263124,[M-2H2O+NH3+H]1+,267.149,hydromorphone,WVLOADHCBXTIJK,O=C1CCC2C3Cc4cccc5c4C2(CCN3)C1O5
CCMSLIB00012263126,[M+H]1+,282.087,nitrazepam,KJONHKAYOJNZEC,O=C1CN=C(c2ccccc2)c2ccccc2N1
CCMSLIB00012263128,[M+H]1+,279.034,Acecarbromal,SAZUGELZHZOXHB,__ACYCLIC__SAZUGELZHZOXHB
CCMSLIB00012263130,[M+Na]1+,301.016,Acecarbromal,SAZUGELZHZOXHB,__ACYCLIC__SAZUGELZHZOXHB
CCMSLIB00012263132,[M-H2O+H]1+,266.081,Virstatin,ZHXRDXTYPCPBTI,O=C1NC(=O)c2cccc3cccc1c23
CCMSLIB00012263134,[M+H]1+,284.092,Virstatin,ZHXRDXTYPCPBTI,O=C1NC(=O)c2cccc3cccc1c23
CCMSLIB00012263136,[M+H]1+,442.171,Clothixamide,WXFFTUKVTRHPLQ,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21
CCMSLIB00012263138,[M+H]1+,377.302,Lauroguadine,QMMMGQKKOKYDMN,c1ccccc1
CCMSLIB00012263140,[M+H]1+,557.206,SSR 69071,DRZXDZYWZSKFDL,O=C1c2ccccc2S(=O)(=O)N1COc1cc(=O)n2cccc(OCCN3CCCCC3)c2n1
CCMSLIB00012263142,[M+Na]1+,579.188,SSR 69071,DRZXDZYWZSKFDL,O=C1c2ccccc2S(=O)(=O)N1COc1cc(=O)n2cccc(OCCN3CCCCC3)c2n1
CCMSLIB00012263144,[M+Na]1+,469.12,Nesbuvir,WTDWVLJJJOTABN,c1ccc(-c2cc3cc(C4CC4)ccc3o2)cc1
CCMSLIB00012263146,[M+NH3+H]1+,368.153,Estrone sulfate,JKKFKPJIXZFSSB,O=C1CCC2C1CCC1c3ccccc3CCC12
CCMSLIB00012263148,[M+H]1+,447.138,Nesbuvir,WTDWVLJJJOTABN,c1ccc(-c2cc3cc(C4CC4)ccc3o2)cc1
CCMSLIB00012263150,[M+H]1+,537.205,Semotiadil,RKXVEXUAWGRFNP,O=C1Nc2ccccc2SC1c1ccccc1OCCCNCCOc1ccc2c(c1)OCO2
CCMSLIB00012263152,[M+H]1+,537.205,Semotiadil,RKXVEXUAWGRFNP,O=C1Nc2ccccc2SC1c1ccccc1OCCCNCCOc1ccc2c(c1)OCO2
CCMSLIB00012263154,[M+H]1+,343.078,etizolam,VMZUTJCNQWMAGF,c1ccc(C2=NCc3nncn3-c3sccc32)cc1
CCMSLIB00012263156,[M+H]1+,343.078,etizolam,VMZUTJCNQWMAGF,c1ccc(C2=NCc3nncn3-c3sccc32)cc1
CCMSLIB00012263158,[M+H]1+,508.277,U-92032,UVPCKMJVJLKETQ,O=c1cccccc1CN1CCN(C(c2ccccc2)c2ccccc2)CC1
