precursorID,name,drug_group,drug_class,formula_db,mono_mass_db,parent_id,smiles_db,key,raw_key14,scaffold_group,n_fragments_raw,parent_formal_charge,parent_mono_mass,mh_mz,elements,mw_subject_name,in_mw_subjects,hilicpos_raw_files,hilicpos_0hr_raw_files,c18pos_raw_files,feature_lists_aligned,db_MH_feature_modes,db_MH_in_hilicpos,db_MH_in_any_pos,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_recorded_train,in_msg15_parent_train,in_msg15_simchallenge_recorded_all,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_study2_pop,in_comparator_pop,in_msnlib_v1_4lib,in_msnlib_9lib,in_muru_exposed_populations,in_muru_dev_population,in_msg15_parent_simchallenge,in_msg15_orbitrap_MH_parent,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_checked,name_resolved,name_key_matches_db,name_route_in_msg15,name_keys
PM0000230,Cephalexin,Antimicrobial,Antibiotic,C16H17N3O4S,347.0939767,27447,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O,ZAIPMKNFIOOWCQ,ZAIPMKNFIOOWCQ,O=C(Cc1ccccc1)NC1C(=O)N2C=CCSC12,1,0,347.09397702399997,348.10125349099997,C;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000231,Cephalothin,Antimicrobial,Anti-bacterial,C16H16N2O6S2,396.0449776,6024,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)O,XIURVHNZVLADCM,XIURVHNZVLADCM,O=C(Cc1cccs1)NC1C(=O)N2C=CCSC12,1,0,396.04497823199995,397.05225469899995,C;N;O;S,Cephalothin,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,XIURVHNZVLADCM
PM0000232,Cephapirin,Antimicrobial,Antibiotic,C17H17N3O6S2,423.0558767,30699,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O,UQLLWWBDSUHNEB,UQLLWWBDSUHNEB,O=C(CSc1ccncc1)NC1C(=O)N2C=CCSC12,1,0,423.05587726399995,424.06315373099994,C;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000233,Cepharanthine,Antiinflammatory and Immunomodulatory,Antineoplastic,C37H38N2O6,606.272987,10206,CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,YVPXVXANRNDGTA,YVPXVXANRNDGTA,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3cc4c(c(c31)Oc1ccc3c(c1)C(C2)NCC3)OCO4,1,0,606.272986936,607.280263403,C;N;O,Cepharanthine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,,,,
PM0000234,Cephradine,Antimicrobial,Antibiotic,C16H19N3O4S,349.1096268,38103,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O,RDLPVSKMFDYCOR,RDLPVSKMFDYCOR,O=C(CC1=CCC=CC1)NC1C(=O)N2C=CCSC12,1,0,349.10962708799997,350.11690355499996,C;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,,,,
PM0000235,Cetirizine,Antiinflammatory and Immunomodulatory,H1 Antihistamine,C21H25ClN2O3,388.1553704,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,ZKLPARSLTMPFCP,ZKLPARSLTMPFCP,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,1,0,388.15537034000005,389.16264680700004,C;Cl;N;O,Cetirizine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,,,,
PM0000236,Chiniofon,Antimicrobial,Antiprotozoal,C9H6INO4S,350.9062214,11043,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,ZBJWWKFMHOAPNS,ZBJWWKFMHOAPNS,c1ccc2ncccc2c1,1,0,350.906226672,351.913503139,C;I;N;O;S,Chiniofon,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,FNXKBSAUKFCXIK;ZBJWWKFMHOAPNS
PM0000237,Chloralose,Central nervous system,anesthetic,C8H11Cl3O6,307.9621212,7057995,C(C(C1C(C2C(O1)OC(O2)C(Cl)(Cl)Cl)O)O)O,OJYGBLRPYBAHRT,OJYGBLRPYBAHRT,C1CC2OCOC2O1,1,0,307.962121112,308.969397579,C;Cl;O,Chloralose,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,,,,
PM0000238,Chlorambucil,Antiinflammatory and Immunomodulatory,Antineoplastic,C14H19Cl2NO2,303.0792843,2708,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,JCKYGMPEJWAADB,JCKYGMPEJWAADB,c1ccccc1,1,0,303.07928420800005,304.08656067500004,C;Cl;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,,,,
PM0000239,Chloramphenicol,Antimicrobial,Antibiotic,C11H12Cl2N2O5,322.0123,5959,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],WIIZWVCIJKGZOK,WIIZWVCIJKGZOK,c1ccccc1,1,0,322.012326844,323.01960331099997,C;Cl;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,False,,,,
PM0000240,Chloramphenicol Palmitate,Antimicrobial,Antibiotic,C27H42Cl2N2O6,560.242,443382,CCCCCCCCCCCCCCCC(=O)OCC(C(C1=CC=C(C=C1)[N+](=O)[O-])O)NC(=O)C(Cl)Cl,PXKHGMGELZGJQE,PXKHGMGELZGJQE,c1ccccc1,1,0,560.241992424,561.249268891,C;Cl;N;O,,False,0,0,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,PXKHGMGELZGJQE
PM0000241,Chloramphenicol Succinate,Antimicrobial,Antibiotic,C15H16Cl2N2O8,422.0284,656580,C1=CC(=CC=C1C(C(COC(=O)CCC(=O)O)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],LIRCDOVJWUGTMW,LIRCDOVJWUGTMW,c1ccccc1,1,0,422.02837083199995,423.03564729899995,C;Cl;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,LIRCDOVJWUGTMW
PM0000242,Chlorazanil,Cardiovascular,diuretic,C9H8ClN5,221.0468,10374,C1=CC(=CC=C1NC2=NC=NC(=N2)N)Cl,YRZQHIVOIFJEEE,YRZQHIVOIFJEEE,c1ccc(Nc2ncncn2)cc1,1,0,221.04682293599998,222.05409940299998,C;Cl;N,Chlorazanil,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000243,Chlorhexidine,Antimicrobial,Antibiotic,C22H30Cl2N10,504.2031964,9552079,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,GHXZTYHSJHQHIJ,GHXZTYHSJHQHIJ,C(=NC=NCCCCCCN=CN=CNc1ccccc1)Nc1ccccc1,1,0,504.2031963200001,505.21047278700007,C;Cl;N,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,,,,
PM0000244,Chlorindione,Hematological,antcoagulant,C15H9ClO2,256.0291072,70846,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=CC=C(C=C3)Cl,NJDUWAXIURWWLN,NJDUWAXIURWWLN,O=C1c2ccccc2C(=O)C1c1ccccc1,1,0,256.029107208,257.036383675,C;Cl;O,Chlorindione,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,NJDUWAXIURWWLN
PM0000245,Chlormadinone acetate,Endocrine and metabolic,progestin,C23H29ClO4,404.1754,9324,CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)CCC34C)Cl)C)OC(=O)C,QMBJSIBWORFWQT,QMBJSIBWORFWQT,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,1,0,404.17543708799997,405.18271355499996,C;Cl;O,Chlormadinone acetate,True,4,2,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False,,,,
PM0000246,Chlormezanone,Musculoskeletal,anxiolytic,C11H12ClNO3S,273.0226417,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,WEQAYVWKMWHEJO,WEQAYVWKMWHEJO,O=C1CCS(=O)(=O)C(c2ccccc2)N1,1,0,273.022641924,274.029918391,C;Cl;N;O;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,,,,
PM0000247,Chloroguanide,Antimicrobial,Antimalarial,C11H16ClN5,253.1094232,6178111,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,SSOLNOMRVKKSON,SSOLNOMRVKKSON,c1ccccc1,1,0,253.10942319199998,254.11669965899998,C;Cl;N,Chloroguanide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000248,Chlorophyllide,Antiinflammatory and Immunomodulatory,Antineoplastic,C34H34N4O5,578.2529,6710766,CCC1=C2C=C3C(=C4C(=O)C(C(=C4N3)C5=C(C(=C(N5)C=C6C(=C(C(=CC(=C1C)N2)N6)C=C)C)C)CCC(=O)O)C(=O)O)C,HSPIFJMHEHFULD,HSPIFJMHEHFULD,O=C1CC2=c3[nH]c(cc31)=Cc1ccc([nH]1)C=c1ccc([nH]1)=Cc1ccc2[nH]1,1,0,578.2529201880001,579.2601966550001,C;N;O,Chlorophyllide,True,4,2,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,ANWUQYTXRXCEMZ;NSFSLUUZQIAOOX
PM0000249,Chloropyramine,Antiinflammatory and Immunomodulatory,Antihistamine,C16H20ClN3,289.1345754,25295,CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2,ICKFFNBDFNZJSX,ICKFFNBDFNZJSX,c1ccc(CNc2ccccn2)cc1,1,0,289.13457532,290.141851787,C;Cl;N,Chloropyramine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000250,Chlorothiazide,Cardiovascular,diuretic,C7H6ClN3O4S2,294.9488248,2720,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,JBMKAUGHUNFTOL,JBMKAUGHUNFTOL,O=S1(=O)N=CNc2ccccc21,1,0,294.94882535200003,295.956101819,C;Cl;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000251,Chlorpheniramine,Antiinflammatory and Immunomodulatory,Antihistamine,C16H19ClN2,274.1236763,2725,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,SOYKEARSMXGVTM,SOYKEARSMXGVTM,c1ccc(Cc2ccccn2)cc1,1,0,274.123676288,275.130952755,C;Cl;N,Chlorpheniramine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000252,Chlorpromazide,Central nervous system,Antiemetic,C17H19ClN2S,318.095747,2726,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,ZPEIMTDSQAKGNT,ZPEIMTDSQAKGNT,c1ccc2c(c1)Nc1ccccc1S2,1,0,318.095747288,319.103023755,C;Cl;N;S,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,,,,
PM0000253,Chlorpropamide,Endocrine and metabolic,Anti-diabetic,C10H13ClN2O3S,276.0335407,2727,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,RKWGIWYCVPQPMF,RKWGIWYCVPQPMF,c1ccccc1,1,0,276.033540956,277.040817423,C;Cl;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,,,,
PM0000254,Chlorprothixene,Central nervous system,Antipsychotic,C18H18ClNS,315.084848,667467,CN(C)CCC=C1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,WSPOMRSOLSGNFJ,WSPOMRSOLSGNFJ,C=C1c2ccccc2Sc2ccccc21,1,0,315.084848256,316.092124723,C;Cl;N;S,Chlorprothixene,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000255,Chlortetracycline,Antimicrobial,Antibiotic,C22H23ClN2O8,478.1142934,54675777,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,DHPRQBPJLMKORJ,DHPRQBPJLMKORJ,O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,1,0,478.1142933759999,479.1215698429999,C;Cl;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,,,,
PM0000256,Chlorthalidone,Cardiovascular,diuretic,C14H11ClN2O4S,338.0128053,2732,C1=CC=C2C(=C1)C(=O)NC2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O,JIVPVXMEBJLZRO,JIVPVXMEBJLZRO,O=C1NC(c2ccccc2)c2ccccc21,1,0,338.01280551199994,339.02008197899994,C;Cl;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000257,Chlorzoxazone,Musculoskeletal,muscle relaxant (skeletal),C7H4ClNO2,168.9930561,2733,C1=CC2=C(C=C1Cl)NC(=O)O2,TZFWDZFKRBELIQ,TZFWDZFKRBELIQ,O=c1[nH]c2ccccc2o1,1,0,168.993056048,170.000332515,C;Cl;N;O,Chlorzoxazone,True,4,2,4,True,hilicpos,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,,,,
PM0000259,Chromocarb,Cardiovascular,vascular protectant,C10H6O4,190.0266087,2741,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)O,RVMGXWBCQGAWBR,RVMGXWBCQGAWBR,O=c1ccoc2ccccc12,1,0,190.026608672,191.033885139,C;O,Chromocarb,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,RVMGXWBCQGAWBR
PM0000260,Cilostazol,Cardiovascular,phosphodiesterase inhibitor,C20H27N5O2,369.2164751,2754,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,RRGUKTPIGVIEKM,RRGUKTPIGVIEKM,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,1,0,369.21647510400004,370.22375157100004,C;N;O,Cilostazol,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000261,Cinchonidine,Antimicrobial,Antimalarial,C19H22N2O,294.1732133,101744,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,KMPWYEUPVWOPIM,KMPWYEUPVWOPIM,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,1,0,294.17321332399996,295.18048979099996,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000262,Cinchonine,Antimicrobial,Antimalarial,C19H22N2O,294.1732133,90454,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,KMPWYEUPVWOPIM,KMPWYEUPVWOPIM,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,1,0,294.17321332399996,295.18048979099996,C;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000263,Cinchophen,Antiinflammatory and Immunomodulatory,Antipyretic,C16H11NO2,249.0789786,8593,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,YTRMTPPVNRALON,YTRMTPPVNRALON,c1ccc(-c2ccc3ccccc3n2)cc1,1,0,249.078978592,250.086255059,C;N;O,Cinchophen,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000264,Cinnarazine,Antiinflammatory and Immunomodulatory,H1 Antihistamine,C26H28N2,368.2252,5353532,C1CN(CCN1C=CCC2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4,SSKFWBSXNIWCBH,SSKFWBSXNIWCBH,C(=CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1,1,0,368.225248896,369.232525363,C;N,Cinnarazine,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,SSKFWBSXNIWCBH
PM0000265,Cinoctramide,Central nervous system,anesthetic,C19H27NO4,333.1940084,6443803,COC1=CC(=CC(=C1OC)OC)C=CC(=O)N2CCCCCCC2,MDGVCMGGLSOVIQ,MDGVCMGGLSOVIQ,O=C(C=Cc1ccccc1)N1CCCCCCC1,1,0,333.194008344,334.201284811,C;N;O,Cinoctramide,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000266,Cinoxacin,Antimicrobial,Antibiotic,C12H10N2O5,262.0589714,2762,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,VDUWPHTZYNWKRN,VDUWPHTZYNWKRN,O=c1cn[nH]c2cc3c(cc12)OCO3,1,0,262.05897142000003,263.06624788700003,C;N;O,Cinoxacin,True,4,2,4,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000267,Cinromide,Central nervous system,Anticonvulsant,C11H12BrNO,253.0102266,688145,CCNC(=O)C=CC1=CC(=CC=C1)Br,LDCXGZCEMNMWIL,LDCXGZCEMNMWIL,c1ccccc1,1,0,253.010226104,254.017502571,Br;C;N;O,Cinromide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000268,Cintriamide,Central nervous system,Antipsychotic,C12H15NO4,237.100108,6154037,COC1=CC(=CC(=C1OC)OC)C=CC(=O)N,LRLKZVMLJBNNPE,LRLKZVMLJBNNPE,c1ccccc1,1,0,237.10010796,238.107384427,C;N;O,Cintriamide,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,LRLKZVMLJBNNPE
PM0000269,Ciprofloxacin,Antimicrobial,Anti-bacterial,C17H18FN3O3,331.1332197,2764,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O,MYSWGUAQZAJSOK,MYSWGUAQZAJSOK,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,1,0,331.13321965599994,332.14049612299993,C;F;N;O,Ciprofloxacin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000270,Citalopram,Central nervous system,Antidepressant,C20H21FN2O,324.1637915,2771,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,WSEQXVZVJXJVFP,WSEQXVZVJXJVFP,c1ccc(C2OCc3ccccc32)cc1,1,0,324.163791512,325.171067979,C;F;N;O,Citalopram,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000271,Citicoline,Central nervous system,cognition enhancer,C14H27N4O11P2+,489.1146072,13805,C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O,RZZPDXZPRHQOCG,RZZPDXZPRHQOCG,O=c1ncccn1C1CCCO1,1,1,489.11460736409003,,C;N;O;P,Citicoline,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000272,Citiolone,Others,hepatoprotectant,C6H9NO2S,159.0353992,14520,CC(=O)NC1CCSC1=O,NRFJZTXWLKPZAV,NRFJZTXWLKPZAV,O=C1CCCS1,1,0,159.035399528,160.042675995,C;N;O;S,Citiolone,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,NRFJZTXWLKPZAV
PM0000273,Clarithromycin,Antimicrobial,Anti-bacterial,C38H69NO13,747.4768913,84029,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,AGOYDEPGAOXOCK,AGOYDEPGAOXOCK,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,1,0,747.476891268,748.484167735,C;N;O,Clarithromycin,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000275,Clemizole,Antiinflammatory and Immunomodulatory,H1-Antihistamine,C19H20ClN3,325.1345754,2782,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl,CJXAEXPPLWQRFR,CJXAEXPPLWQRFR,c1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,1,0,325.13457532,326.141851787,C;Cl;N,Clemizole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000276,Clenbuterol,Respiratory,bronchodilator,C12H18Cl2N2O,276.0796186,2783,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,STJMRWALKKWQGH,STJMRWALKKWQGH,c1ccccc1,1,0,276.07961855599996,277.08689502299995,C;Cl;N;O,Clenbuterol,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,,,,
PM0000278,Clobetasol Propionate,Antiinflammatory and Immunomodulatory,glucocorticoid,C25H32ClFO5,466.19223,32798,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl,CBGUOGMQLZIXBE,CBGUOGMQLZIXBE,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,1,0,466.1922300239999,467.1995064909999,C;Cl;F;O,Clobetasol Propionate,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000279,Clofazimine,Antimicrobial,Anti-bacterial,C27H22Cl2N4,472.1221521,2794,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,WDQPAMHFFCXSNU,WDQPAMHFFCXSNU,N=c1cc2n(-c3ccccc3)c3ccccc3nc-2cc1Nc1ccccc1,1,0,472.12215206400003,473.12942853100003,C;Cl;N,Clofazimine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000280,Clofibrate,Endocrine and metabolic,Antihyperlipidemic,C12H15ClO3,242.0709721,2796,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl,KNHUKKLJHYUCFP,KNHUKKLJHYUCFP,c1ccccc1,1,0,242.07097202,243.078248487,C;Cl;O,Clofibrate,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,,,,
PM0000281,Clofoctol,Antimicrobial,Anti-bacterial,C21H26Cl2O,364.1360709,2799,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)CC2=C(C=C(C=C2)Cl)Cl,HQVZOORKDNCGCK,HQVZOORKDNCGCK,c1ccc(Cc2ccccc2)cc1,1,0,364.136070812,365.143347279,C;Cl;O,Clofoctol,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,HQVZOORKDNCGCK
PM0000282,Clomiphene,Endocrine and metabolic,gonad stimulating principle,C26H28ClNO,405.1859422,1548955,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,GKIRPKYJQBWNGO,GKIRPKYJQBWNGO,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,1,0,405.185942196,406.193218663,C;Cl;N;O,Clomiphene,True,4,2,4,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000283,Clomipramine,Central nervous system,Antidepressant,C19H23ClN2,314.1549765,2801,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl,GDLIGKIOYRNHDA,GDLIGKIOYRNHDA,c1ccc2c(c1)CCc1ccccc1N2,1,0,314.154976416,315.162252883,C;Cl;N,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000284,Clonazepam,Central nervous system,Anticonvulsant,C15H10ClN3O3,315.0411,2802,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,DGBIGWXXNGSACT,DGBIGWXXNGSACT,O=C1CN=C(c2ccccc2)c2ccccc2N1,1,0,315.04106886,316.048345327,C;Cl;N;O,,False,0,0,0,True,,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,,,,
