world_id,cell_id,c_gen_level,mu_ceil_level,replicate,content_hash,case_status,false_m0_rejection,fired,boundary_counts_m1,boundary_counts_m2,boundary_counts_m3,evaluable_m1,evaluable_m2,evaluable_m3,evaluable_sufficient_m1,evaluable_sufficient_m2,evaluable_sufficient_m3,practical_wins_m1,practical_wins_m2,practical_wins_m3,boundary_limited,mu_max_at_clip_share,pin_at_ceiling_share,n_fit_rows,n_contact_fits,n_unresolved_fits,mu_inf,phi_p,scale,coefficient
V2C|E0|gnone_copen|r041,gnone_copen,gnone,copen,41,060ca0a1d13080c66ed57c519a55cce6fc88e8dbeaaaab2c7394b1140db40083,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,6,4,1,False,0.0,0.07777777777777778,1080,15,14,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|g1e3_c1e3|r042,g1e3_c1e3,g1e3,c1e3,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,19,30,29,11,True,True,False,3,6,0,True,0.0,0.37222222222222223,1080,70,69,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|g1e3_c1e4|r042,g1e3_c1e4,g1e3,c1e4,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,18,30,29,12,True,True,False,3,6,0,True,0.0,0.35555555555555557,1080,67,66,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|g1e3_copen|r042,g1e3_copen,g1e3,copen,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,3,6,0,True,0.0,0.24444444444444444,1080,47,44,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|g1e4_c1e3|r042,g1e4_c1e3,g1e4,c1e3,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,19,30,29,11,True,True,False,3,6,0,True,0.0,0.37222222222222223,1080,70,69,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|g1e4_c1e4|r042,g1e4_c1e4,g1e4,c1e4,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,18,30,29,12,True,True,False,3,6,0,True,0.0,0.35555555555555557,1080,67,66,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|g1e4_copen|r042,g1e4_copen,g1e4,copen,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,3,6,0,True,0.0,0.24444444444444444,1080,47,44,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|gnone_c1e3|r042,gnone_c1e3,gnone,c1e3,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,19,30,29,11,True,True,False,3,6,0,True,0.0,0.37222222222222223,1080,70,69,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|gnone_c1e4|r042,gnone_c1e4,gnone,c1e4,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,18,30,29,12,True,True,False,3,6,0,True,0.0,0.35555555555555557,1080,67,66,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|gnone_copen|r042,gnone_copen,gnone,copen,42,e5b24c3b2433c9e60bd307d81bf5a504f161e5c0d937a4766d58bd595d1c6a36,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,3,6,0,True,0.0,0.24444444444444444,1080,47,44,0.2743925077384445,1.4387551969172971,1.2629282082210351,0.277077661392069
V2C|E0|g1e3_c1e3|r043,g1e3_c1e3,g1e3,c1e3,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,3,7,2,True,0.0,0.07222222222222222,1080,13,11,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|g1e3_c1e4|r043,g1e3_c1e4,g1e3,c1e4,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,3,7,2,True,0.0,0.06666666666666667,1080,12,10,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|g1e3_copen|r043,g1e3_copen,g1e3,copen,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,M0_NOT_REJECTED,False,,0,0,5,30,30,25,True,True,True,3,7,2,False,0.0,0.03888888888888889,1080,7,6,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|g1e4_c1e3|r043,g1e4_c1e3,g1e4,c1e3,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,3,7,2,True,0.0,0.07222222222222222,1080,13,11,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|g1e4_c1e4|r043,g1e4_c1e4,g1e4,c1e4,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,3,7,2,True,0.0,0.06666666666666667,1080,12,10,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|g1e4_copen|r043,g1e4_copen,g1e4,copen,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,M0_NOT_REJECTED,False,,0,0,5,30,30,25,True,True,True,3,7,2,False,0.0,0.03888888888888889,1080,7,6,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|gnone_c1e3|r043,gnone_c1e3,gnone,c1e3,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,3,7,2,True,0.0,0.07222222222222222,1080,13,11,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|gnone_c1e4|r043,gnone_c1e4,gnone,c1e4,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,3,7,2,True,0.0,0.06666666666666667,1080,12,10,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|gnone_copen|r043,gnone_copen,gnone,copen,43,e6e265706d29e234cc12f3029f7795157036af4a2ecf159789ac8e97e3c6f080,M0_NOT_REJECTED,False,,0,0,5,30,30,25,True,True,True,3,7,2,False,0.0,0.03888888888888889,1080,7,6,0.25164805855758293,1.2415296848743527,1.481707064446578,0.4502154426113679
V2C|E0|g1e3_c1e3|r044,g1e3_c1e3,g1e3,c1e3,44,d77edcc4f186d08710915aa444084f74c5f9dbba79515d19e245f37a563776b2,BOUNDARY_LIMITED,False,,0,1,18,30,29,12,True,True,False,6,4,3,True,0.03333333333333333,0.2722222222222222,1080,50,49,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|g1e3_c1e4|r044,g1e3_c1e4,g1e3,c1e4,44,d77edcc4f186d08710915aa444084f74c5f9dbba79515d19e245f37a563776b2,BOUNDARY_LIMITED,False,,0,1,18,30,29,12,True,True,False,6,4,3,True,0.03333333333333333,0.25555555555555554,1080,47,46,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|g1e3_copen|r044,g1e3_copen,g1e3,copen,44,d77edcc4f186d08710915aa444084f74c5f9dbba79515d19e245f37a563776b2,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,6,4,4,True,0.03333333333333333,0.16111111111111112,1080,30,30,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|g1e4_c1e3|r044,g1e4_c1e3,g1e4,c1e3,44,9cdfd5ad6237675ac61aa2faa55ccabbb5291382e9705d624028faba611562f3,BOUNDARY_LIMITED,False,,0,2,19,30,28,11,True,True,False,6,5,3,True,0.03333333333333333,0.26666666666666666,1080,50,49,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|g1e4_c1e4|r044,g1e4_c1e4,g1e4,c1e4,44,9cdfd5ad6237675ac61aa2faa55ccabbb5291382e9705d624028faba611562f3,BOUNDARY_LIMITED,False,,0,2,18,30,28,12,True,True,False,6,5,3,True,0.03333333333333333,0.2611111111111111,1080,49,48,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|g1e4_copen|r044,g1e4_copen,g1e4,copen,44,9cdfd5ad6237675ac61aa2faa55ccabbb5291382e9705d624028faba611562f3,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,6,5,4,True,0.03333333333333333,0.16111111111111112,1080,31,31,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|gnone_c1e3|r044,gnone_c1e3,gnone,c1e3,44,488aa1ce39d2199985281ed060151247a75985f174ccf03f243b76109ee69e38,BOUNDARY_LIMITED,False,,0,2,23,30,28,7,True,True,False,8,4,3,True,0.0,0.5111111111111111,1080,94,92,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|gnone_c1e4|r044,gnone_c1e4,gnone,c1e4,44,488aa1ce39d2199985281ed060151247a75985f174ccf03f243b76109ee69e38,BOUNDARY_LIMITED,False,,0,2,24,30,28,6,True,True,False,8,4,3,True,0.0,0.5166666666666667,1080,95,94,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|gnone_copen|r044,gnone_copen,gnone,copen,44,488aa1ce39d2199985281ed060151247a75985f174ccf03f243b76109ee69e38,BOUNDARY_LIMITED,False,,0,2,18,30,28,12,True,True,False,8,4,3,True,0.0,0.3,1080,56,54,0.22288525187773883,1.681622679491064,1.4734345786912248,0.5260997714799291
V2C|E0|g1e3_c1e3|r045,g1e3_c1e3,g1e3,c1e3,45,30e3782a5ba97a8ac2e982579db7a0e86d1b86e7b48cfd98b52cc8153d8efd51,BOUNDARY_LIMITED,False,,0,0,7,30,30,23,True,True,False,6,14,4,True,0.0,0.10555555555555556,1080,19,19,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|g1e3_c1e4|r045,g1e3_c1e4,g1e3,c1e4,45,30e3782a5ba97a8ac2e982579db7a0e86d1b86e7b48cfd98b52cc8153d8efd51,BOUNDARY_LIMITED,False,,0,0,7,30,30,23,True,True,False,6,14,4,True,0.0,0.1,1080,18,17,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|g1e3_copen|r045,g1e3_copen,g1e3,copen,45,30e3782a5ba97a8ac2e982579db7a0e86d1b86e7b48cfd98b52cc8153d8efd51,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,6,14,5,False,0.0,0.05,1080,9,9,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|g1e4_c1e3|r045,g1e4_c1e3,g1e4,c1e3,45,33762c7fea0adfcab44e07da3c0c52b2eeb75cffdab86d5b452f480625933645,BOUNDARY_LIMITED,False,,0,0,7,30,30,23,True,True,False,6,14,4,True,0.0,0.10555555555555556,1080,19,18,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|g1e4_c1e4|r045,g1e4_c1e4,g1e4,c1e4,45,33762c7fea0adfcab44e07da3c0c52b2eeb75cffdab86d5b452f480625933645,BOUNDARY_LIMITED,False,,0,0,7,30,30,23,True,True,False,6,14,4,True,0.0,0.1,1080,18,17,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|g1e4_copen|r045,g1e4_copen,g1e4,copen,45,33762c7fea0adfcab44e07da3c0c52b2eeb75cffdab86d5b452f480625933645,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,6,14,5,False,0.0,0.05,1080,9,9,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|gnone_c1e3|r045,gnone_c1e3,gnone,c1e3,45,46a17b0fed6f00148fd3ed89cf26aa21f7f784ab404a107b43c4a94ed81c4690,BOUNDARY_LIMITED,False,,0,0,10,30,30,20,True,True,False,3,13,4,True,0.0,0.11666666666666667,1080,21,20,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|gnone_c1e4|r045,gnone_c1e4,gnone,c1e4,45,46a17b0fed6f00148fd3ed89cf26aa21f7f784ab404a107b43c4a94ed81c4690,BOUNDARY_LIMITED,False,,0,0,8,30,30,22,True,True,False,3,13,4,True,0.0,0.10555555555555556,1080,19,16,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|gnone_copen|r045,gnone_copen,gnone,copen,45,46a17b0fed6f00148fd3ed89cf26aa21f7f784ab404a107b43c4a94ed81c4690,M0_NOT_REJECTED,False,,0,0,6,30,30,24,True,True,True,3,13,4,False,0.0,0.06666666666666667,1080,12,11,0.20189425235808559,1.3567074630497211,1.6416270700828162,0.4363681100783123
V2C|E0|g1e3_c1e3|r046,g1e3_c1e3,g1e3,c1e3,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,14,30,29,16,True,True,False,2,5,6,True,0.0,0.24444444444444444,1080,45,43,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|g1e3_c1e4|r046,g1e3_c1e4,g1e3,c1e4,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,2,5,6,True,0.0,0.2388888888888889,1080,44,41,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|g1e3_copen|r046,g1e3_copen,g1e3,copen,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,9,30,29,21,True,True,False,2,5,6,True,0.0,0.18333333333333332,1080,34,33,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|g1e4_c1e3|r046,g1e4_c1e3,g1e4,c1e3,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,14,30,29,16,True,True,False,2,5,6,True,0.0,0.24444444444444444,1080,45,43,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|g1e4_c1e4|r046,g1e4_c1e4,g1e4,c1e4,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,2,5,6,True,0.0,0.2388888888888889,1080,44,41,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|g1e4_copen|r046,g1e4_copen,g1e4,copen,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,9,30,29,21,True,True,False,2,5,6,True,0.0,0.18333333333333332,1080,34,33,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|gnone_c1e3|r046,gnone_c1e3,gnone,c1e3,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,14,30,29,16,True,True,False,2,5,6,True,0.0,0.24444444444444444,1080,45,43,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|gnone_c1e4|r046,gnone_c1e4,gnone,c1e4,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,13,30,29,17,True,True,False,2,5,6,True,0.0,0.2388888888888889,1080,44,41,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|gnone_copen|r046,gnone_copen,gnone,copen,46,08bf8dfc4f2d17f05ed3624569b1b78d0f86593d63022b4a37cd3de723526c77,BOUNDARY_LIMITED,False,,0,1,9,30,29,21,True,True,False,2,5,6,True,0.0,0.18333333333333332,1080,34,33,0.24517648969334285,1.403970293139042,1.442939963843662,0.3018761656831678
V2C|E0|g1e3_c1e3|r047,g1e3_c1e3,g1e3,c1e3,47,9cbd0da0b31921baab4f4c8015e043d9b76729d26318cb26c382b81664d9aec6,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,3,8,3,True,0.06666666666666667,0.15555555555555556,1080,31,28,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|g1e3_c1e4|r047,g1e3_c1e4,g1e3,c1e4,47,9cbd0da0b31921baab4f4c8015e043d9b76729d26318cb26c382b81664d9aec6,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,3,8,3,True,0.06666666666666667,0.14444444444444443,1080,29,27,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|g1e3_copen|r047,g1e3_copen,g1e3,copen,47,9cbd0da0b31921baab4f4c8015e043d9b76729d26318cb26c382b81664d9aec6,BOUNDARY_LIMITED,False,,0,2,7,30,28,23,True,True,False,3,8,4,True,0.06666666666666667,0.05555555555555555,1080,13,10,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|g1e4_c1e3|r047,g1e4_c1e3,g1e4,c1e3,47,6c7ac2c6a43dda51411a031efedaeee1172d7708d51bf245d1a49ee601f73d3f,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,4,8,3,True,0.06666666666666667,0.15,1080,30,28,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|g1e4_c1e4|r047,g1e4_c1e4,g1e4,c1e4,47,6c7ac2c6a43dda51411a031efedaeee1172d7708d51bf245d1a49ee601f73d3f,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,4,8,3,True,0.06666666666666667,0.14444444444444443,1080,29,28,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|g1e4_copen|r047,g1e4_copen,g1e4,copen,47,6c7ac2c6a43dda51411a031efedaeee1172d7708d51bf245d1a49ee601f73d3f,M0_NOT_REJECTED,False,,0,2,6,30,28,24,True,True,True,4,8,4,False,0.06666666666666667,0.06111111111111111,1080,14,9,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|gnone_c1e3|r047,gnone_c1e3,gnone,c1e3,47,d66d54db59aec7b2b2ab1bd4fe5f1533fdcbd47f59f7c845cd2c8a23c25f9bd9,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,4,8,3,True,0.0,0.15555555555555556,1080,30,28,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|gnone_c1e4|r047,gnone_c1e4,gnone,c1e4,47,d66d54db59aec7b2b2ab1bd4fe5f1533fdcbd47f59f7c845cd2c8a23c25f9bd9,BOUNDARY_LIMITED,False,,0,2,13,30,28,17,True,True,False,4,8,3,True,0.0,0.15,1080,29,29,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|gnone_copen|r047,gnone_copen,gnone,copen,47,d66d54db59aec7b2b2ab1bd4fe5f1533fdcbd47f59f7c845cd2c8a23c25f9bd9,M0_NOT_REJECTED,False,,0,2,6,30,28,24,True,True,True,4,8,4,False,0.0,0.06111111111111111,1080,13,9,0.20382706492984473,1.5720676714632393,1.7339434784440177,0.30827725951074614
V2C|E0|g1e3_c1e3|r048,g1e3_c1e3,g1e3,c1e3,48,aa05ea0052ae2b8cc59823f71feeee73429325939480ca874ddc5717c53020fb,BOUNDARY_LIMITED,False,,0,4,11,30,26,19,True,True,False,6,8,3,True,0.0,0.17222222222222222,1080,37,35,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|g1e3_c1e4|r048,g1e3_c1e4,g1e3,c1e4,48,aa05ea0052ae2b8cc59823f71feeee73429325939480ca874ddc5717c53020fb,BOUNDARY_LIMITED,False,,0,4,11,30,26,19,True,True,False,6,8,3,True,0.0,0.16666666666666666,1080,36,34,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|g1e3_copen|r048,g1e3_copen,g1e3,copen,48,aa05ea0052ae2b8cc59823f71feeee73429325939480ca874ddc5717c53020fb,BOUNDARY_LIMITED,False,,0,4,7,30,26,23,True,True,False,6,8,3,True,0.0,0.07777777777777778,1080,20,20,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|g1e4_c1e3|r048,g1e4_c1e3,g1e4,c1e3,48,7029ca31db6cfab0926c95394ce3e45dfea2b7ac375b2d562b39a6618dd53f28,BOUNDARY_LIMITED,False,,0,4,11,30,26,19,True,True,False,6,8,3,True,0.0,0.17222222222222222,1080,37,35,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|g1e4_c1e4|r048,g1e4_c1e4,g1e4,c1e4,48,7029ca31db6cfab0926c95394ce3e45dfea2b7ac375b2d562b39a6618dd53f28,BOUNDARY_LIMITED,False,,0,4,11,30,26,19,True,True,False,6,8,3,True,0.0,0.16666666666666666,1080,36,34,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|g1e4_copen|r048,g1e4_copen,g1e4,copen,48,7029ca31db6cfab0926c95394ce3e45dfea2b7ac375b2d562b39a6618dd53f28,BOUNDARY_LIMITED,False,,0,4,7,30,26,23,True,True,False,6,8,3,True,0.0,0.07777777777777778,1080,20,20,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|gnone_c1e3|r048,gnone_c1e3,gnone,c1e3,48,d4f5f5d9be189b6bcc938816124342d1b0806d657fbeaed8a1bc041e7d897924,BOUNDARY_LIMITED,False,,0,4,11,30,26,19,True,True,False,6,8,3,True,0.0,0.17222222222222222,1080,36,34,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|gnone_c1e4|r048,gnone_c1e4,gnone,c1e4,48,d4f5f5d9be189b6bcc938816124342d1b0806d657fbeaed8a1bc041e7d897924,BOUNDARY_LIMITED,False,,0,4,11,30,26,19,True,True,False,6,8,3,True,0.0,0.16666666666666666,1080,35,33,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|gnone_copen|r048,gnone_copen,gnone,copen,48,d4f5f5d9be189b6bcc938816124342d1b0806d657fbeaed8a1bc041e7d897924,BOUNDARY_LIMITED,False,,0,4,7,30,26,23,True,True,False,6,8,3,True,0.0,0.07777777777777778,1080,19,19,0.16004248845946334,1.6321667711635441,1.6394437909664024,0.31795766478307513
V2C|E0|g1e3_c1e3|r049,g1e3_c1e3,g1e3,c1e3,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|g1e3_c1e4|r049,g1e3_c1e4,g1e3,c1e4,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|g1e3_copen|r049,g1e3_copen,g1e3,copen,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|g1e4_c1e3|r049,g1e4_c1e3,g1e4,c1e3,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|g1e4_c1e4|r049,g1e4_c1e4,g1e4,c1e4,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|g1e4_copen|r049,g1e4_copen,g1e4,copen,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|gnone_c1e3|r049,gnone_c1e3,gnone,c1e3,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|gnone_c1e4|r049,gnone_c1e4,gnone,c1e4,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|gnone_copen|r049,gnone_copen,gnone,copen,49,817b42eca6e9198342615b399da12374a5f8b81c465c4e271d12695858f2e7cd,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,6,6,5,False,0.0,0.0,1080,0,0,0.1760633596883497,1.2019098790660854,1.308431189469537,0.3270068948905265
V2C|E0|g1e3_c1e3|r050,g1e3_c1e3,g1e3,c1e3,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,1,30,28,29,True,True,True,9,10,5,False,0.0,0.011111111111111112,1080,5,4,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|g1e3_c1e4|r050,g1e3_c1e4,g1e3,c1e4,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,1,30,28,29,True,True,True,9,10,5,False,0.0,0.005555555555555556,1080,4,4,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
V2C|E0|g1e3_copen|r050,g1e3_copen,g1e3,copen,50,3237804eeb55759f42acfb59138033c272dc9293d1ea8640faed9cdcf9604c98,M0_NOT_REJECTED,False,,0,2,0,30,28,30,True,True,True,9,10,5,False,0.0,0.0,1080,3,3,0.19936788778237766,1.290480753744995,1.4501191541004597,0.3310698275461076
