key,collection,position,smiles,mh,R1_single_position_all_energies,R3_no_isolation_conflict,R2_ms2_all_energies,R4_window_and_ce,R5_mass_range,R6_features,R7_neutral_scaffold_new,scaffold_group,in_step10,in_step8,in_v2_five_rung,VALIDATION,ANCHOR,SECONDARY
UMWVQFMDELFMHV,NEXUS,_Q2_pos_G5_,C[N+]12CCCCC1C(CN1C(=O)c3ccccc3C1=O)CCC2,314.19833046009,True,False,False,False,True,True,True,O=C1c2ccccc2C(=O)N1CC1CCC[NH+]2CCCCC12,True,True,False,False,False,False
PRFLFNZNIONTPY,NEXUS,_Q2_pos_F7_,CN(CC(=O)O)S(=O)(=O)c1ccc2oc3ccccc3c2c1,320.05871951600005,True,True,True,True,True,True,True,c1ccc2c(c1)oc1ccccc12,True,True,False,True,False,False
BJVAIYSAEBZQNS,NEXUS,_Q3_pos_G9_,COc1cc(Cc2nccc3cc(OC)c(OC)cc23)c(NC(=O)CSc2ncccc2C(=O)O)cc1OC,550.1642472039999,False,True,False,False,True,True,True,O=C(CSc1ccccn1)Nc1ccccc1Cc1nccc2ccccc12,False,False,False,False,False,False
SWIUEMANOAFYHY,NEXUS,_Q4_pos_A7_,CC(NC(=O)Nc1ccccc1)C(=O)O,209.092068244,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
LVULSZKYKCWUMQ,NEXUS,_P5_pos_C1_,Cc1ccccc1NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,394.21251772399995,True,True,False,False,True,True,True,O=C(CCc1c[nH]c2ccccc12)Nc1ccccc1,True,True,False,False,False,False
BDHUTRNYBGWPBL,NEXUS,_Q2_pos_H7_,CC(C)(C)OC(=O)NC(CCCCNC(=O)OCc1ccccc1)C(=O)O,381.20201261599993,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
SISSIOUECFLRBO,NEXUS,_Q2_pos_E9_,COc1ccc(C2c3[nH]c4ccccc4c3CCN2CC(=O)Nc2ccc(C)cc2)cc1,426.217603104,True,True,True,True,True,True,True,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1ccccc1,True,True,False,True,False,False
RCHIWCZACIQOGH,NEXUS,_Q2_pos_H9_,COc1ccc(C2c3[nH]c4ccccc4c3CCN2CC(=O)Nc2cccc3ccccc23)cc1,462.217603104,False,True,False,False,True,True,True,O=C(CN1CCc2c([nH]c3ccccc23)C1c1ccccc1)Nc1cccc2ccccc12,False,False,False,False,False,False
ZXINZSMUSVDPCH,NEXUS,_Q4_pos_D9_,CCCNC(=O)CN1CCc2c([nH]c3ccccc23)C1c1ccc(OC)cc1,378.217603104,True,True,False,False,True,True,True,c1ccc(C2NCCc3c2[nH]c2ccccc32)cc1,True,True,False,False,False,False
JCDJNDXINBCOAP,NEXUS,_Q1_pos_B7_,C=C(CBr)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,473.0594264919999,True,True,False,False,True,True,False,O=C1c2ccc3c(c2OC2COc4ccccc4C12)CCO3,False,True,False,False,False,False
ZXFHIKYBELAUEJ,NEXUS,_Q3_pos_G9_,CCOc1ccccc1C1CCCC2(O)CCN(CC(=O)NCc3ccco3)CC12,413.243483504,False,False,False,False,True,True,True,O=C(CN1CCC2CCCC(c3ccccc3)C2C1)NCc1ccco1,False,False,False,False,False,False
JXWYZYYAIDZMBS,NEXUS,_Q2_pos_B8_,NC(=O)Cc1cc2ccccc2n1Cc1ccccc1,265.133539132,True,True,True,True,True,True,True,c1ccc(Cn2ccc3ccccc32)cc1,True,True,False,True,False,False
ZDNXZGYMXMNADE,NEXUS,_Q4_pos_H8_,CCOc1ccccc1C1C2CCCCC2(O)CCN1CC(=O)NCc1ccco1,413.243483504,False,True,False,False,True,True,True,O=C(CN1CCC2CCCCC2C1c1ccccc1)NCc1ccco1,False,False,False,False,False,False
HZXKIWTUQWWSDX,NEXUS,_P5_pos_B4_,CC(C)C(=O)NCC(=O)NCC(=O)O,203.102632928,False,True,False,False,True,True,True,__ACYCLIC__HZXKIWTUQWWSDX,False,False,False,False,False,False
ZAZYRSDPAJXQGP,NEXUS,_Q1_pos_C7_,COc1ccc(C(=O)CSc2nc(-c3ccccc3)cc(-c3ccc(F)cc3)c2C#N)cc1OC,485.132967752,True,True,True,True,True,True,True,O=C(CSc1cc(-c2ccccc2)cc(-c2ccccc2)n1)c1ccccc1,True,True,False,True,False,False
LIEPOPJIKJBLKK,NEXUS,_Q3_pos_B9_,CCOc1cc(C2C3CCCCC3(O)CCN2CC(=O)Nc2cccc3ccccc23)ccc1O,475.259133568,False,True,False,False,True,True,True,O=C(CN1CCC2CCCCC2C1c1ccccc1)Nc1cccc2ccccc12,False,False,False,False,False,False
MIFKRJOXBSFIMR,NEXUS,_Q3_pos_C8_,CCCCC(NC(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1)C(=O)O,425.1641876279999,False,True,False,False,True,True,True,c1ccc(-c2nncn2-c2ccccc2)cc1,False,False,False,False,False,False
QFVVEOVMEWNQHV,NEXUS,_Q1_pos_H10_,COc1ccc(-c2oc3ccccc3c(=O)c2OC(C)C(=O)O)cc1,341.10196423199994,True,True,True,True,True,True,True,O=c1cc(-c2ccccc2)oc2ccccc12,True,True,False,True,False,False
FRCCOVWVDLDBBG,NEXUS,_Q3_pos_G6_,Cc1ccc(OCC(=O)NC(Cc2ccccc2)C(=O)O)cc1,314.138684088,False,True,False,False,True,True,True,O=C(COc1ccccc1)NCCc1ccccc1,False,False,False,False,False,False
LITCKBAOXMKNTI,NEXUS,_Q3_pos_H10_,Cc1ccc(-c2oc3ccccc3c(=O)c2OCC#N)cc1,292.096819276,False,True,False,False,True,True,True,O=c1cc(-c2ccccc2)oc2ccccc12,False,False,False,False,False,False
HXKQKEQCNBMZJW,NEXUS,_Q3_pos_A8_,COc1cc2c(cc1OC)CN(C(=O)CSc1nc3c(c(-c4ccccc4)c1C#N)CCC3)CC2,486.18458872400004,False,True,False,False,True,True,True,O=C(CSc1cc(-c2ccccc2)c2c(n1)CCC2)N1CCc2ccccc2C1,False,False,False,False,False,False
PXHLOLMVLMSNKI,NEXUS,_Q2_pos_B10_,O=C(Cn1c(C(=O)c2ccccc2)nc2ccccc21)NCCc1ccccc1,384.17065291200004,True,False,True,True,True,True,True,O=C(Cn1c(C(=O)c2ccccc2)nc2ccccc21)NCCc1ccccc1,True,True,False,False,False,False
HLGMPFVKTVGBFG,NEXUS,_P5_pos_F3_,CCC1(C)CC(CC(=O)O)(c2ccc(OC)cc2)CCO1,293.174735248,True,True,False,False,True,True,True,c1ccc(C2CCOCC2)cc1,True,True,False,False,False,False
QYWNROZRLQDJQQ,NEXUS,_Q1_pos_B10_,Cc1cc(C)c(NC(=O)Cn2c(=O)cc(C(=O)N3CCc4ccccc4C3)c3ccccc32)c(C)c1,480.228167788,True,True,False,False,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCc3ccccc3C2)c2ccccc21)Nc1ccccc1,True,True,False,False,False,False
YIXRHBYCKPTWOT,NEXUS,_Q3_pos_H10_,CCCNC(=O)c1cc(=O)n(CC(=O)Nc2c(C)cc(C)cc2C)c2ccccc12,406.212517724,False,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,False,False,False,False,False,False
KADXMZDVLNWDDF,NEXUS,_Q2_pos_G10_,CCCNC(=O)c1cc(=O)n(CC(=O)Nc2ccccc2)c2ccccc12,364.165567532,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
NFUZCPRJHPTWRC,NEXUS,_Q2_pos_F9_,Cc1cc(C)c(NC(=O)Cn2c(=O)cc(C(=O)N3CCCCC3)c3ccccc32)c(C)c1,432.228167788,True,True,True,True,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCCCC2)c2ccccc21)Nc1ccccc1,True,True,False,True,False,False
BSGRKLXPSPFTER,NEXUS,_Q3_pos_C9_,O=C(Cn1c(=O)cc(C(=O)N2CCCCC2)c2ccccc21)NCCc1ccccc1,418.21251772400007,False,True,False,False,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCCCC2)c2ccccc21)NCCc1ccccc1,False,False,False,False,False,False
DCCAEOPQQCUJLL,NEXUS,_Q3_pos_C9_,O=C(Cn1c(=O)cc(C(=O)N2CCCCC2)c2ccccc21)Nc1ccccc1,390.18121759600007,False,True,False,False,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCCCC2)c2ccccc21)Nc1ccccc1,False,False,False,False,False,False
ZTVLXBNSRWGFMZ,NEXUS,_Q4_pos_B9_,O=C(Cn1c(=O)cc(C(=O)N2CCCC2)c2ccccc21)Nc1cccc(C(F)(F)F)c1,444.15295216000004,True,True,False,False,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCCC2)c2ccccc21)Nc1ccccc1,True,True,False,False,False,False
MECHIQGDEOSJJP,NEXUS,_Q2_pos_G10_,N#CCOc1ccc2c(=O)c(Oc3ccccc3Cl)coc2c1,328.03711147999996,True,False,True,True,True,True,True,O=c1c(Oc2ccccc2)coc2ccccc12,True,True,False,False,False,False
PAXMEKGHHVGRDK,NEXUS,_Q3_pos_A12_,OC1(c2cc(-c3ccc(F)cc3)no2)CCC2COC1O2,292.09796214799997,False,True,False,False,True,True,True,c1ccc(-c2cc(C3CCC4COC3O4)on2)cc1,False,False,False,False,False,False
JHSSFZOSCURDSR,NEXUS,_P5_pos_F4_,CCc1ccc2oc(-c3ccccc3)c/c(=N\CC(=O)NCC(=O)O)c2c1,365.14958311999993,True,True,True,True,True,True,True,N=c1cc(-c2ccccc2)oc2ccccc12,True,True,False,True,False,False
JXPQMHIXNPWEEK,NEXUS,_Q2_pos_H11_,NCCc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,334.18015497600004,True,False,True,True,True,True,True,c1ccc(COc2ccccc2OCc2ccccc2)cc1,True,True,False,False,False,False
UORQJKKOBXSGRG,NEXUS,_Q1_pos_B11_,C/C=C/c1ccc(OCC(=O)O)c(OC)c1,223.096484928,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
DNWQUBSBJPTPTN,NEXUS,_Q4_pos_H11_,COc1ccc2nc(NC(=O)CN3CCN(C(=O)c4ccco4)CC3)sc2c1,401.1278021199999,False,True,False,False,True,True,True,O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1nc2ccccc2s1,False,False,False,False,False,False
ATYZSMMAOAHRHB,NEXUS,_Q1_pos_C11_,COc1cc(-c2nnc(SCC(N)=O)n2-c2ccc3c(c2)OCO3)cc(OC)c1OC,445.11763135999985,True,True,True,True,True,True,True,c1ccc(-c2nncn2-c2ccc3c(c2)OCO3)cc1,True,True,False,True,False,False
GDPOIUMOSWQWJA,NEXUS,_Q4_pos_E10_,COc1cc(-c2nnc(SCC(=O)N(C)C)n2-c2ccc3c(c2)OCO3)cc(OC)c1OC,473.14893148799985,True,True,True,True,True,True,True,c1ccc(-c2nncn2-c2ccc3c(c2)OCO3)cc1,True,True,False,True,False,False
BGKTXLVMUADCRT,NEXUS,_Q3_pos_C11_,CS(=O)(=O)c1ccc2nc(NC(=O)CN3CCN(CCO)CC3)sc2c1,399.1155231839999,False,True,False,False,True,True,True,O=C(CN1CCNCC1)Nc1nc2ccccc2s1,False,False,False,False,False,False
CDRPREWFAAIKMU,NEXUS,_Q2_pos_B9_,CCN(CC)c1ccc(C2C3CCCCC3(O)CCN2C(=O)c2ccccc2OC)cc1,437.2798690119999,False,True,False,False,True,True,True,O=C(c1ccccc1)N1CCC2CCCCC2C1c1ccccc1,False,False,False,False,False,False
PUPFZYBRXNAWID,NEXUS,_Q4_pos_A9_,CCN(CC)c1ccc(C2C3CCCCC3(O)CCN2C(=O)C2c3ccccc3Oc3ccccc32)cc1,511.2955190759999,True,False,True,True,True,True,True,O=C(C1c2ccccc2Oc2ccccc21)N1CCC2CCCCC2C1c1ccccc1,True,True,False,False,False,False
FFMWMVXQDOQETN,NEXUS,_Q1_pos_E10_,Cc1cc(C)c(NC(=O)Cn2c(=O)cc(C(=O)N3CCOCC3)c3ccccc32)c(C)c1,434.207432344,True,False,True,True,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCOCC2)c2ccccc21)Nc1ccccc1,True,True,False,False,False,False
RXKJZCINGSVHLX,NEXUS,_Q1_pos_A10_,O=C(Cn1c(=O)cc(C(=O)N2CCOCC2)c2ccccc21)Nc1cccc(C(F)(F)F)c1,460.14786678,True,False,False,False,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCOCC2)c2ccccc21)Nc1ccccc1,True,True,False,False,False,False
QXWMHIPWXLLFJJ,NEXUS,_Q3_pos_G9_,O=C(Cn1c(=O)cc(C(=O)N2CCOCC2)c2ccccc21)Nc1ccccc1,392.16048215200004,False,False,False,False,True,True,True,O=C(Cn1c(=O)cc(C(=O)N2CCOCC2)c2ccccc21)Nc1ccccc1,False,False,False,False,False,False
VKBNAMMCTUJFJE,NEXUS,_Q4_pos_E9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2c(C)cc(C)cc2C)c2ccccc12,420.228167788,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
ISJQSNYDQPXJRD,NEXUS,_Q1_pos_D10_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(F)cc2F)c2ccccc12,414.162373972,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
DUNAUAIIHKOMFG,NEXUS,_Q3_pos_C9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccccc2Cl)c2ccccc12,412.142245244,False,False,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,False,False,False,False,False,False
MPIYGEWDKMOFEQ,NEXUS,_Q4_pos_E9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccccc2F)c2ccccc12,396.171795784,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
JSUQFTGQEWFVFA,NEXUS,_Q4_pos_B9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2cccc(Br)c2)c2ccccc12,456.091729664,True,True,True,True,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,True,False,False
YLVXSIGALZJXNI,NEXUS,_Q3_pos_G9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(F)c(Cl)c2)c2ccccc12,430.132823432,False,False,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,False,False,False,False,False,False
DYYXYCYEWPMGMK,NEXUS,_Q4_pos_A9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2cccc(Cl)c2)c2ccccc12,412.142245244,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
FLGRUVCAARKLFX,NEXUS,_Q2_pos_B9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(Br)cc2F)c2ccccc12,474.08230785200004,False,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,False,False,False,False,False,False
LUUQBOAIGHFHJD,NEXUS,_Q1_pos_D10_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(Br)cc2)c2ccccc12,456.091729664,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
RAKLCYFSECOGHU,NEXUS,_Q3_pos_G9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(Cl)cc2)c2ccccc12,412.142245244,False,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,False,False,False,False,False,False
DBKODOPPXHNFTQ,NEXUS,_Q4_pos_H9_,CCN(CC)C(=O)c1cc(=O)n(CC(=O)Nc2ccc(F)cc2)c2ccccc12,396.171795784,True,False,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
QDZKYUKQCBVJMP,NEXUS,_Q3_pos_H11_,Cc1c(Cl)cccc1NC(=O)Cn1c(=O)cc(C(=O)N(C)C)c2ccccc21,398.12659518,False,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,False,False,False,False,False,False
NYPWZRQHFDYZLP,NEXUS,_Q2_pos_D11_,CCc1ccc(NC(=O)Cn2c(=O)cc(C(=O)N(C)C)c3ccccc32)cc1,378.181217596,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
KUIDXLCHOLZLCG,NEXUS,_Q1_pos_E10_,CNC(=O)c1cc(=O)n(CC(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc12,404.121652032,True,True,False,False,True,True,True,O=C(Cn1c(=O)ccc2ccccc21)Nc1ccccc1,True,True,False,False,False,False
IQVADJFHSOSTEW,NEXUS,_P5_pos_H2_,O=C1Nc2ccc(Br)cc2/C1=C1/SC(=S)N(C(Cc2ccccc2)C(=O)O)C1=O,488.95728699599994,True,True,True,True,True,True,True,O=C1Nc2ccccc2C1=C1SC(=S)N(CCc2ccccc2)C1=O,True,True,False,True,False,False
QGNRETMYLHRUBB,NEXUS,_P5_pos_D4_,O=C(O)CC(C(=O)O)N1C(=O)/C(=C2/C(=O)Nc3ccc(Br)cc32)SC1=S,456.9158161080001,True,True,True,True,True,True,True,O=C1NC(=S)SC1=C1C(=O)Nc2ccccc21,True,True,False,True,False,False
UWNYGWXXKGLNQC,NEXUS,_Q1_pos_F11_,Cc1cc(Oc2ccc(C)c(Cl)c2)nc(SCC(=O)c2ccccc2)n1,385.077202464,True,True,True,True,True,True,True,O=C(CSc1nccc(Oc2ccccc2)n1)c1ccccc1,True,True,False,True,False,False
PYWJNOVYXGTYGT,NEXUS,_Q3_pos_A11_,Cc1cc(Oc2cc(C)c(Cl)c(C)c2)nc(SCC(=O)c2ccccc2)n1,399.092852528,False,False,False,False,True,True,True,O=C(CSc1nccc(Oc2ccccc2)n1)c1ccccc1,False,False,False,False,False,False
OLBVCMYKIIQLQT,NEXUS,_P5_pos_E3_,COc1cc(-c2c(C#N)c(N)nc(SCC(=O)Nc3ccc(S(N)(=O)=O)cc3)c2C#N)cc(OC)c1OC,555.111500424,True,False,False,False,True,True,True,O=C(CSc1cc(-c2ccccc2)ccn1)Nc1ccccc1,True,True,False,False,False,False
VZZQGYIEVFTSFW,NEXUS,_Q2_pos_B9_,COc1ccc(NC(=O)CN2CCC3(O)CCCCC3C2c2cc(OC)c(OC)c(OC)c2)cc1,485.26461287199993,False,True,False,False,True,True,True,O=C(CN1CCC2CCCCC2C1c1ccccc1)Nc1ccccc1,False,False,False,False,False,False
VNKCHUMFJCPYPJ,NEXUS,_Q4_pos_E9_,COc1cc(C2C3CCCCC3(O)CCN2CC(=O)Nc2ccc(C)cc2)cc(OC)c1OC,469.26969825199996,True,True,True,True,True,True,True,O=C(CN1CCC2CCCCC2C1c1ccccc1)Nc1ccccc1,True,True,False,True,False,False
OOBKXEZQNMWNQR,NEXUS,_Q4_pos_D9_,COc1cc(C2C3CCCCC3(O)CCN2CC(=O)Nc2ccc(C)cc2)ccc1O,425.243483504,True,False,True,True,True,True,True,O=C(CN1CCC2CCCCC2C1c1ccccc1)Nc1ccccc1,True,True,False,False,False,False
LCAMLBZQFNLJDC,NEXUS,_Q1_pos_D10_,COc1cc(C2C3CCCCC3(O)CCN2CC(=O)Nc2cccc3ccccc23)ccc1O,461.243483504,True,True,True,True,True,True,True,O=C(CN1CCC2CCCCC2C1c1ccccc1)Nc1cccc2ccccc12,True,True,False,True,False,False
SBWJFCXHTUGLML,NEXUS,_Q2_pos_D10_,Cc1ccc(-n2c(SCC(=O)Nc3c(F)c(F)cc(F)c3F)nc3c(=O)[nH]cnc32)cc1,464.07988453600007,True,True,True,True,True,True,True,O=C(CSc1nc2c(=O)[nH]cnc2n1-c1ccccc1)Nc1ccccc1,True,True,False,True,False,False
NDQHEJHAXOBPJJ,NEXUS,_Q4_pos_G10_,Cc1ccc(-n2c(SCC(=O)Nc3c(C)cc(C)cc3C)nc3c(=O)[nH]cnc32)cc1,434.16452197600006,True,True,True,True,True,True,True,O=C(CSc1nc2c(=O)[nH]cnc2n1-c1ccccc1)Nc1ccccc1,True,True,False,True,False,False
ALSINGWJWQVCEG,NEXUS,_Q3_pos_E10_,CSc1cccc(NC(=O)CSc2nc3c(=O)[nH]cnc3n2-c2ccc(C)cc2)c1,438.1052928480001,False,True,False,False,True,True,True,O=C(CSc1nc2c(=O)[nH]cnc2n1-c1ccccc1)Nc1ccccc1,False,False,False,False,False,False
OAOKHQHSUANEMH,NEXUS,_Q3_pos_A10_,Cc1ccc(-n2c(SCC(=O)Nc3ccccc3C(F)(F)F)nc3c(=O)[nH]cnc32)cc1,460.10495641200004,False,True,False,False,True,True,True,O=C(CSc1nc2c(=O)[nH]cnc2n1-c1ccccc1)Nc1ccccc1,False,False,False,False,False,False
GKWNPGRKPARHRV,NEXUS,_Q1_pos_C11_,Cc1ccc(-n2c(SCC(=O)Nc3cccc(C(F)(F)F)c3)nc3c(=O)[nH]cnc32)cc1,460.10495641200004,True,True,True,True,True,True,True,O=C(CSc1nc2c(=O)[nH]cnc2n1-c1ccccc1)Nc1ccccc1,True,True,False,True,False,False
HUCGVLJKTNWNCI,NEXUS,_Q4_pos_G10_,C=CCN(C(=O)CSc1nc2c(=O)[nH]cnc2n1-c1ccc(C)cc1)c1ccccc1,432.148871912,True,True,True,True,True,True,True,O=C(CSc1nc2c(=O)[nH]cnc2n1-c1ccccc1)Nc1ccccc1,True,True,False,True,False,False
RKSKSWSMXZYPFW,NEXUS,_Q3_pos_E11_,O=C(O)CC(NCc1ccccc1)C(=O)O,224.091733896,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
QXVWXZGTMHKLSF,NEXUS,_Q4_pos_D7_,COc1cc(C(=O)CN(Cc2ccccc2)Cc2ccccc2)ccc1O,362.175069596,True,True,True,True,True,True,True,O=C(CN(Cc1ccccc1)Cc1ccccc1)c1ccccc1,True,True,False,True,False,False
NEZAYBIGAYMXEF,NEXUS,_Q4_pos_C5_,COc1cc(C(=O)Oc2c(Br)cc(Br)cc2/C=N\NC(=O)c2ccc(C)nc2)cc(OC)c1OC,605.9869855920002,True,True,False,False,True,True,True,O=C(NN=Cc1ccccc1OC(=O)c1ccccc1)c1cccnc1,True,True,False,False,False,False
WULPIXWTBIBZGB,NEXUS,_Q1_pos_C8_,CN(CC(=O)N1CCc2ccccc2C1)S(=O)(=O)c1cc(Cl)ccc1Cl,413.048794796,True,True,True,True,True,True,True,O=C(CNS(=O)(=O)c1ccccc1)N1CCc2ccccc2C1,True,True,False,True,False,False
PQDKVOGGOLWGRX,NEXUS,_P5_pos_H4_,Cc1ccc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)c1,373.12165411999996,True,False,True,True,True,True,True,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,True,True,False,False,False,False
OROPHBKWSINRQA,NEXUS,_P5_pos_G4_,O=C(O)C(Cc1c[nH]c2ccccc12)NCc1ccccc1F,313.134682004,False,True,False,False,True,True,True,c1ccc(CNCCc2c[nH]c3ccccc23)cc1,False,False,False,False,False,False
PWIGYBONXWGOQE,NEXUS,_Q1_pos_G11_,O=C(O)CN(CC(=O)O)Cc1cc2c(c(O)c1O)C(=O)c1ccccc1C2=O,386.08704244,False,True,False,False,True,True,False,O=C1c2ccccc2C(=O)c2ccccc21,False,False,False,False,False,False
CCIHFNCEUSGBES,NEXUS,_P5_pos_B5_,CCOc1ccc(S(=O)(=O)N(CC(=O)N2CCc3ccccc3C2)c2ccc(C)cc2)cc1,465.18425437599996,False,True,False,False,True,True,True,O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)N1CCc2ccccc2C1,False,False,False,False,False,False
CGRCVIZBNRUWLY,NEXUS,_Q2_pos_H5_,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)O)cc1,320.09510502399996,True,True,False,False,True,True,True,O=S(=O)(NCCc1ccccc1)c1ccccc1,True,True,False,False,False,False
WURIPAYKVUIDHJ,NEXUS,_Q4_pos_C6_,CSCCC(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,304.067176024,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
UKBOMXRLBDDYBQ,NEXUS,_Q3_pos_C10_,CSCCC(NC(=O)c1nc(-c2ccccc2)n(-c2ccc(C)cc2)n1)C(=O)O,411.1485375639999,False,False,False,False,True,True,True,c1ccc(-c2ncnn2-c2ccccc2)cc1,False,False,False,False,False,False
LSQQSQMJIVFSQD,NEXUS,_Q1_pos_G10_,Cc1ccc(-n2nc(C(=O)NCC(=O)O)nc2-c2ccccc2)cc1,337.12951637199996,False,True,False,False,True,True,True,c1ccc(-c2ncnn2-c2ccccc2)cc1,False,False,False,False,False,False
XFNBMSHPJYQJEC,NEXUS,_Q1_pos_D11_,CCOc1ccc(-c2nc(CSc3nc(O)c4ccccc4n3)c(C)o2)cc1,394.12198846800004,True,False,False,False,True,True,True,c1ccc(-c2nc(CSc3ncc4ccccc4n3)co2)cc1,True,True,False,False,False,False
KTOSPVKPMBOSMG,NEXUS,_Q2_pos_G11_,COc1ccc(-c2nc(CSc3nc(O)c4ccccc4n3)c(C)o2)cc1,380.10633840400004,True,True,False,False,True,True,True,c1ccc(-c2nc(CSc3ncc4ccccc4n3)co2)cc1,True,True,False,False,False,False
CPYHXXZSEBKRQO,NEXUS,_Q1_pos_E6_,COc1cc(CNS(=O)(=O)c2ccc(CN3C(=O)c4ccccc4C3=O)cc2)cc(OC)c1OC,497.1376981079999,True,True,False,False,True,True,True,O=C1c2ccccc2C(=O)N1Cc1ccc(S(=O)(=O)NCc2ccccc2)cc1,True,True,False,False,False,False
DGHGSRKOCYEOSW,NEXUS,_Q1_pos_D9_,CC(C)(C)c1ccc(C(=O)NCC(=O)O)cc1,236.128119404,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
XSCVYCGATHCQFJ,NEXUS,_Q4_pos_E12_,CC(NC(=O)Nc1ccccc1[N+](=O)[O-])C(=O)O,254.077146452,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
WJNREDWXBBXGBQ,NEXUS,_Q3_pos_G7_,COc1ccc2c(c1)c(CC(=O)N1CCN(c3ccccc3)CC1)c(C)n2C(=O)c1ccc(Cl)cc1,502.189195436,True,True,False,False,True,True,True,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)N1CCN(c2ccccc2)CC1,True,True,False,False,False,False
HCJZFFIWRCBJKQ,NEXUS,_Q1_pos_E7_,COc1ccc2c(c1)c(CC(=O)N1CCN(C(=O)c3ccccc3)CC1)c(C)n2C(=O)c1ccc(Cl)cc1,530.1841100560001,True,True,True,True,True,True,True,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)N1CCN(C(=O)c2ccccc2)CC1,True,True,False,True,False,False
KIRBVEROVRMIQN,NEXUS,_P5_pos_E4_,COc1ccc2c(c1)c(CC(=O)Nc1cc3oc4ccccc4c3cc1OC)c(C)n2C(=O)c1ccc(Cl)cc1,553.1524755800001,True,True,True,True,True,True,True,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)Nc1ccc2c(c1)oc1ccccc12,True,True,False,True,False,False
