instrument_type,collision_energy,ce_repr,ce_decimals,n_rows,n_simulation_challenge,n_unique_inchikey,n_adduct_MH,precursor_mz_min,precursor_mz_median,precursor_mz_max,frac_of_instrument_nonmissing
Orbitrap,47.27555,47.27555,5,4,4,1,4,189.1022,189.1022,189.1022,4.8193932383912866e-05
Orbitrap,47.383472000000005,47.383472000000005,15,4,4,1,4,296.1467,296.1467,296.1467,4.8193932383912866e-05
Orbitrap,47.41614,47.41614,5,4,4,1,4,316.1076,316.1076,316.1076,4.8193932383912866e-05
Orbitrap,47.426325,47.426325,6,4,4,1,4,316.1755,316.1755,316.1755,4.8193932383912866e-05
Orbitrap,47.459376,47.459376,6,4,4,1,4,790.9896,790.9896,790.9896,4.8193932383912866e-05
Orbitrap,47.51262,47.51262,5,4,4,1,4,791.877,791.877,791.877,4.8193932383912866e-05
Orbitrap,47.53422,47.53422,5,4,4,1,4,264.079,264.079,264.079,4.8193932383912866e-05
Orbitrap,47.544174,47.544174,6,4,4,1,4,264.1343,264.1343,264.1343,4.8193932383912866e-05
Orbitrap,47.711358,47.711358,6,4,4,1,4,265.0631,265.0631,265.0631,4.8193932383912866e-05
Orbitrap,47.86098,47.86098,5,4,4,1,4,319.0732,319.0732,319.0732,4.8193932383912866e-05
Orbitrap,47.901658,47.901658,6,4,4,1,4,342.1547,342.1547,342.1547,4.8193932383912866e-05
Orbitrap,48.021075,48.021075,6,4,4,1,4,320.1405,320.1405,320.1405,4.8193932383912866e-05
Orbitrap,48.023568,48.023568,6,4,4,1,4,300.1473,300.1473,300.1473,4.8193932383912866e-05
Orbitrap,48.02888,48.02888,5,4,4,1,4,300.1805,300.1805,300.1805,4.8193932383912866e-05
Orbitrap,48.031328,48.031328,6,4,4,1,4,300.1958,300.1958,300.1958,4.8193932383912866e-05
Orbitrap,48.090654,48.090654,6,4,4,1,4,267.1703,267.1703,267.1703,4.8193932383912866e-05
Orbitrap,48.14922,48.14922,5,4,4,1,4,401.2435,401.2435,401.2435,4.8193932383912866e-05
Orbitrap,48.16524,48.16524,5,4,4,1,4,321.1016,321.1016,321.1016,4.8193932383912866e-05
Orbitrap,48.169995,48.169995,6,4,4,1,4,321.1333,321.1333,321.1333,4.8193932383912866e-05
Orbitrap,48.182595,48.182595,6,4,4,1,4,321.2173,321.2173,321.2173,4.8193932383912866e-05
Orbitrap,48.2535,48.2535,4,4,4,1,4,268.075,268.075,268.075,4.8193932383912866e-05
Orbitrap,48.271286,48.271286,6,4,4,1,4,254.0594,254.0594,254.0594,4.8193932383912866e-05
Orbitrap,48.274326,48.274326,6,4,4,1,4,268.1907,268.1907,268.1907,4.8193932383912866e-05
Orbitrap,48.311592000000005,48.311592000000005,15,4,4,1,4,230.0552,230.0552,230.0552,4.8193932383912866e-05
Orbitrap,48.311655,48.311655,6,4,4,1,4,322.0777,322.0777,322.0777,4.8193932383912866e-05
Orbitrap,48.438918,48.438918,6,4,4,1,4,269.1051,269.1051,269.1051,4.8193932383912866e-05
Orbitrap,48.462388,48.462388,6,4,4,2,4,255.0652,255.0652,255.0652,4.8193932383912866e-05
Orbitrap,48.494892,48.494892,6,4,4,1,4,404.1241,404.1241,404.1241,4.8193932383912866e-05
Orbitrap,48.775665,48.775665,6,4,4,1,4,325.1711,325.1711,325.1711,4.8193932383912866e-05
Orbitrap,48.78746999999999,48.78746999999999,14,4,4,1,4,271.0415,271.0415,271.0415,4.8193932383912866e-05
Orbitrap,48.799386000000005,48.799386000000005,15,4,4,1,4,271.1077,271.1077,271.1077,4.8193932383912866e-05
Orbitrap,48.967655,48.967655,6,4,4,1,4,445.1605,445.1605,445.1605,4.8193932383912866e-05
Orbitrap,48.975048,48.975048,6,4,4,1,4,408.1254,408.1254,408.1254,4.8193932383912866e-05
Orbitrap,48.977118,48.977118,6,4,4,1,4,272.0951,272.0951,272.0951,4.8193932383912866e-05
Orbitrap,48.987098,48.987098,6,4,4,1,4,288.1594,288.1594,288.1594,4.8193932383912866e-05
Orbitrap,48.98960999999999,48.98960999999999,14,4,4,1,4,272.1645,272.1645,272.1645,4.8193932383912866e-05
Orbitrap,48.996162,48.996162,6,4,4,1,4,272.2009,272.2009,272.2009,4.8193932383912866e-05
Orbitrap,49.013506,49.013506,6,4,4,1,4,213.1022,213.1022,213.1022,4.8193932383912866e-05
Orbitrap,49.070565,49.070565,6,4,4,1,4,327.1371,327.1371,327.1371,4.8193932383912866e-05
Orbitrap,49.13299200000001,49.13299200000001,14,4,4,1,4,307.0812,307.0812,307.0812,4.8193932383912866e-05
Orbitrap,49.166572,49.166572,6,4,4,1,4,189.1022,189.1022,189.1022,4.8193932383912866e-05
Orbitrap,49.17328200000001,49.17328200000001,14,4,4,1,4,273.1849,273.1849,273.1849,4.8193932383912866e-05
Orbitrap,49.211865,49.211865,6,4,4,1,4,328.0791,328.0791,328.0791,4.8193932383912866e-05
Orbitrap,49.245864000000005,49.245864000000005,15,4,4,1,4,205.1911,205.1911,205.1911,4.8193932383912866e-05
Orbitrap,49.313256,49.313256,6,4,4,1,4,821.8876,821.8876,821.8876,4.8193932383912866e-05
Orbitrap,49.329767,49.329767,6,4,4,1,4,290.1751,290.1751,290.1751,4.8193932383912866e-05
Orbitrap,49.33297199999999,49.33297199999999,14,4,4,1,4,411.1081,411.1081,411.1081,4.8193932383912866e-05
Orbitrap,49.341348,49.341348,6,4,4,1,4,274.1186,274.1186,274.1186,4.8193932383912866e-05
Orbitrap,49.353675,49.353675,6,4,4,1,4,329.0245,329.0245,329.0245,4.8193932383912866e-05
Orbitrap,49.365522000000006,49.365522000000006,15,4,4,1,4,274.2529,274.2529,274.2529,4.8193932383912866e-05
Orbitrap,49.477956000000006,49.477956000000006,15,4,4,1,4,291.0468,291.0468,291.0468,4.8193932383912866e-05
Orbitrap,49.51206,49.51206,5,4,4,1,4,330.0804,330.0804,330.0804,4.8193932383912866e-05
Orbitrap,49.52055,49.52055,5,4,4,1,4,330.137,330.137,330.137,4.8193932383912866e-05
Orbitrap,49.528665,49.528665,6,4,4,2,4,330.1911,330.1911,330.1911,4.8193932383912866e-05
Orbitrap,49.578704,49.578704,6,4,4,2,4,354.1336,354.1336,354.1336,4.8193932383912866e-05
Orbitrap,49.65225,49.65225,5,4,4,1,4,331.015,331.015,331.015,4.8193932383912866e-05
Orbitrap,49.6926,49.6926,4,4,4,1,4,276.07,276.07,276.07,4.8193932383912866e-05
Orbitrap,49.69476,49.69476,5,4,4,1,4,276.082,276.082,276.082,4.8193932383912866e-05
Orbitrap,49.728224,49.728224,6,4,4,2,4,355.2016,355.2016,355.2016,4.8193932383912866e-05
Orbitrap,49.821075,49.821075,6,4,4,1,4,332.1405,332.1405,332.1405,4.8193932383912866e-05
Orbitrap,49.839220000000005,49.839220000000005,15,4,4,2,4,249.1961,249.1961,249.1961,4.8193932383912866e-05
Orbitrap,49.962276,49.962276,6,4,4,1,4,416.3523,416.3523,416.3523,4.8193932383912866e-05
Orbitrap,50.07807,50.07807,5,4,4,1,4,278.2115,278.2115,278.2115,4.8193932383912866e-05
Orbitrap,50.154192,50.154192,6,4,4,1,4,835.9032,835.9032,835.9032,4.8193932383912866e-05
Orbitrap,50.157396,50.157396,6,4,4,1,4,557.3044,557.3044,557.3044,4.8193932383912866e-05
Orbitrap,50.23638,50.23638,5,4,4,1,4,279.091,279.091,279.091,4.8193932383912866e-05
Orbitrap,50.25190799999999,50.25190799999999,14,4,4,1,4,837.5318,837.5318,837.5318,4.8193932383912866e-05
Orbitrap,50.333427,50.333427,6,4,4,1,4,559.2603,559.2603,559.2603,4.8193932383912866e-05
Orbitrap,50.344939,50.344939,6,4,4,1,4,296.1467,296.1467,296.1467,4.8193932383912866e-05
Orbitrap,50.410089,50.410089,6,4,4,1,4,219.1743,219.1743,219.1743,4.8193932383912866e-05
Orbitrap,50.4924,50.4924,4,4,4,1,4,721.32,721.32,721.32,4.8193932383912866e-05
Orbitrap,50.514132,50.514132,6,4,4,1,4,420.9511,420.9511,420.9511,4.8193932383912866e-05
Orbitrap,50.588080000000005,50.588080000000005,15,4,4,1,4,316.1755,316.1755,316.1755,4.8193932383912866e-05
Orbitrap,50.612144,50.612144,6,4,4,1,4,230.0552,230.0552,230.0552,4.8193932383912866e-05
Orbitrap,50.627439,50.627439,6,4,4,1,4,220.1193,220.1193,220.1193,4.8193932383912866e-05
Orbitrap,50.759748,50.759748,6,4,4,1,4,281.9986,281.9986,281.9986,4.8193932383912866e-05
Orbitrap,50.81188,50.81188,5,4,4,1,4,254.0594,254.0594,254.0594,4.8193932383912866e-05
Orbitrap,50.93425,50.93425,5,4,4,1,4,268.075,268.075,268.075,4.8193932383912866e-05
Orbitrap,51.01304,51.01304,5,4,4,2,4,255.0652,255.0652,255.0652,4.8193932383912866e-05
Orbitrap,51.01836,51.01836,5,4,4,1,4,425.153,425.153,425.153,4.8193932383912866e-05
Orbitrap,51.030685,51.030685,6,4,4,1,4,300.1805,300.1805,300.1805,4.8193932383912866e-05
Orbitrap,51.033286,51.033286,6,4,4,1,4,300.1958,300.1958,300.1958,4.8193932383912866e-05
Orbitrap,51.297775,51.297775,6,4,4,1,4,205.1911,205.1911,205.1911,4.8193932383912866e-05
Orbitrap,51.311565,51.311565,6,4,4,1,4,342.0771,342.0771,342.0771,4.8193932383912866e-05
Orbitrap,51.323205,51.323205,6,4,4,1,4,342.1547,342.1547,342.1547,4.8193932383912866e-05
Orbitrap,51.332562,51.332562,6,4,4,1,4,285.1809,285.1809,285.1809,4.8193932383912866e-05
Orbitrap,51.388392,51.388392,6,4,4,1,4,428.2366,428.2366,428.2366,4.8193932383912866e-05
Orbitrap,51.388404,51.388404,6,4,4,1,4,428.2367,428.2367,428.2367,4.8193932383912866e-05
Orbitrap,51.412795,51.412795,6,4,4,1,4,734.4685,734.4685,734.4685,4.8193932383912866e-05
Orbitrap,51.455985,51.455985,6,4,4,1,4,343.0399,343.0399,343.0399,4.8193932383912866e-05
Orbitrap,51.506376,51.506376,6,4,4,2,4,858.4396,858.4396,858.4396,4.8193932383912866e-05
Orbitrap,51.508335,51.508335,6,4,4,2,4,271.0965,271.0965,271.0965,4.8193932383912866e-05
Orbitrap,51.508764,51.508764,6,4,4,1,4,429.2397,429.2397,429.2397,4.8193932383912866e-05
Orbitrap,51.67706400000001,51.67706400000001,14,4,4,1,4,287.0948,287.0948,287.0948,4.8193932383912866e-05
Orbitrap,51.728196,51.728196,6,4,4,1,4,431.0683,431.0683,431.0683,4.8193932383912866e-05
Orbitrap,51.772586,51.772586,6,4,4,1,4,225.0982,225.0982,225.0982,4.8193932383912866e-05
Orbitrap,51.84770400000001,51.84770400000001,14,4,4,1,4,432.0642,432.0642,432.0642,4.8193932383912866e-05
Orbitrap,52.04187,52.04187,5,4,4,1,4,289.1215,289.1215,289.1215,4.8193932383912866e-05
Orbitrap,52.04361599999999,52.04361599999999,14,4,4,1,4,289.1312,289.1312,289.1312,4.8193932383912866e-05
Orbitrap,52.203804000000005,52.203804000000005,15,4,4,1,4,307.0812,307.0812,307.0812,4.8193932383912866e-05
Orbitrap,52.224966,52.224966,6,4,4,1,4,290.1387,290.1387,290.1387,4.8193932383912866e-05
Orbitrap,52.231518,52.231518,6,4,4,1,4,290.1751,290.1751,290.1751,4.8193932383912866e-05
Orbitrap,52.348116000000005,52.348116000000005,15,4,4,1,4,436.2343,436.2343,436.2343,4.8193932383912866e-05
Orbitrap,52.38842400000001,52.38842400000001,14,4,4,1,4,291.0468,291.0468,291.0468,4.8193932383912866e-05
Orbitrap,52.393894,52.393894,6,4,4,1,4,748.4842,748.4842,748.4842,4.8193932383912866e-05
Orbitrap,52.406136,52.406136,6,4,4,1,4,291.1452,291.1452,291.1452,4.8193932383912866e-05
Orbitrap,52.41720600000001,52.41720600000001,14,4,4,1,4,291.2067,291.2067,291.2067,4.8193932383912866e-05
Orbitrap,52.43352,52.43352,5,4,4,1,4,436.946,436.946,436.946,4.8193932383912866e-05
Orbitrap,52.466106,52.466106,6,4,4,1,4,749.5158,749.5158,749.5158,4.8193932383912866e-05
Orbitrap,52.49004,52.49004,5,4,4,1,4,349.9336,349.9336,349.9336,4.8193932383912866e-05
Orbitrap,52.56478799999999,52.56478799999999,14,4,4,1,4,292.0266,292.0266,292.0266,4.8193932383912866e-05
Orbitrap,52.75265399999999,52.75265399999999,14,4,4,1,4,293.0703,293.0703,293.0703,4.8193932383912866e-05
Orbitrap,52.758918,52.758918,6,4,4,1,4,293.1051,293.1051,293.1051,4.8193932383912866e-05
Orbitrap,52.830576,52.830576,6,4,4,2,4,330.1911,330.1911,330.1911,4.8193932383912866e-05
Orbitrap,52.912696,52.912696,6,4,4,1,4,230.0552,230.0552,230.0552,4.8193932383912866e-05
Orbitrap,52.94004,52.94004,5,4,4,1,4,441.167,441.167,441.167,4.8193932383912866e-05
Orbitrap,52.95537,52.95537,5,4,4,1,4,294.1965,294.1965,294.1965,4.8193932383912866e-05
Orbitrap,52.963710000000006,52.963710000000006,15,4,4,1,4,353.0914,353.0914,353.0914,4.8193932383912866e-05
Orbitrap,52.98336,52.98336,5,4,4,1,4,353.2224,353.2224,353.2224,4.8193932383912866e-05
Orbitrap,53.12004,53.12004,5,4,4,2,4,354.1336,354.1336,354.1336,4.8193932383912866e-05
Orbitrap,53.123184,53.123184,6,4,4,1,4,295.1288,295.1288,295.1288,4.8193932383912866e-05
Orbitrap,53.139042,53.139042,6,4,4,1,4,295.2169,295.2169,295.2169,4.8193932383912866e-05
Orbitrap,53.28024,53.28024,5,4,4,2,4,355.2016,355.2016,355.2016,4.8193932383912866e-05
Orbitrap,53.295852,53.295852,6,4,4,1,4,444.1321,444.1321,444.1321,4.8193932383912866e-05
Orbitrap,53.30541600000001,53.30541600000001,14,4,4,1,4,296.1412,296.1412,296.1412,4.8193932383912866e-05
Orbitrap,53.306406,53.306406,6,4,4,1,4,296.1467,296.1467,296.1467,4.8193932383912866e-05
Orbitrap,53.349686,53.349686,6,4,4,1,4,205.1911,205.1911,205.1911,4.8193932383912866e-05
Orbitrap,53.352474,53.352474,6,4,4,1,4,254.0594,254.0594,254.0594,4.8193932383912866e-05
Orbitrap,53.398428,53.398428,6,4,4,1,4,444.9869,444.9869,444.9869,4.8193932383912866e-05
Orbitrap,53.41926,53.41926,5,4,4,1,4,445.1605,445.1605,445.1605,4.8193932383912866e-05
Orbitrap,53.524224,53.524224,6,4,4,1,4,446.0352,446.0352,446.0352,4.8193932383912866e-05
Orbitrap,53.563692,53.563692,6,4,4,2,4,255.0652,255.0652,255.0652,4.8193932383912866e-05
Orbitrap,53.59896,53.59896,5,4,4,1,4,357.3264,357.3264,357.3264,4.8193932383912866e-05
Orbitrap,53.615,53.615,3,4,4,1,4,268.075,268.075,268.075,4.8193932383912866e-05
Orbitrap,53.63492399999999,53.63492399999999,14,4,4,1,4,297.9718,297.9718,297.9718,4.8193932383912866e-05
Orbitrap,53.64567,53.64567,5,4,4,1,4,298.0315,298.0315,298.0315,4.8193932383912866e-05
Orbitrap,53.689338,53.689338,6,4,4,1,4,298.2741,298.2741,298.2741,4.8193932383912866e-05
Orbitrap,53.712615,53.712615,6,4,4,1,4,358.0841,358.0841,358.0841,4.8193932383912866e-05
Orbitrap,53.749835,53.749835,6,4,4,1,4,316.1755,316.1755,316.1755,4.8193932383912866e-05
Orbitrap,53.87233500000001,53.87233500000001,14,4,4,1,4,359.1489,359.1489,359.1489,4.8193932383912866e-05
Orbitrap,53.874525,53.874525,6,4,4,1,4,359.1635,359.1635,359.1635,4.8193932383912866e-05
Orbitrap,54.023568,54.023568,6,4,4,1,4,225.0982,225.0982,225.0982,4.8193932383912866e-05
Orbitrap,54.028692,54.028692,6,4,4,1,4,300.1594,300.1594,300.1594,4.8193932383912866e-05
Orbitrap,54.03249,54.03249,5,4,4,1,4,300.1805,300.1805,300.1805,4.8193932383912866e-05
Orbitrap,54.035244000000006,54.035244000000006,15,4,4,1,4,300.1958,300.1958,300.1958,4.8193932383912866e-05
Orbitrap,54.099887,54.099887,6,4,4,1,4,235.2169,235.2169,235.2169,4.8193932383912866e-05
Orbitrap,54.125799,54.125799,6,4,4,1,4,416.3523,416.3523,416.3523,4.8193932383912866e-05
Orbitrap,54.168015,54.168015,6,4,4,1,4,361.1201,361.1201,361.1201,4.8193932383912866e-05
Orbitrap,54.180150000000005,54.180150000000005,15,4,4,2,4,361.201,361.201,361.201,4.8193932383912866e-05
Orbitrap,54.2193,54.2193,4,4,4,2,4,271.0965,271.0965,271.0965,4.8193932383912866e-05
Orbitrap,54.317310000000006,54.317310000000006,15,4,4,1,4,362.1154,362.1154,362.1154,4.8193932383912866e-05
Orbitrap,54.374244,54.374244,6,4,4,1,4,453.1187,453.1187,453.1187,4.8193932383912866e-05
Orbitrap,54.379026,54.379026,6,4,4,1,4,302.1057,302.1057,302.1057,4.8193932383912866e-05
Orbitrap,54.38496599999999,54.38496599999999,14,4,4,1,4,302.1387,302.1387,302.1387,4.8193932383912866e-05
Orbitrap,54.61105499999999,54.61105499999999,14,4,4,1,4,364.0737,364.0737,364.0737,4.8193932383912866e-05
Orbitrap,54.744752,54.744752,6,4,4,1,4,342.1547,342.1547,342.1547,4.8193932383912866e-05
Orbitrap,54.835263,54.835263,6,4,4,1,4,609.2807,609.2807,609.2807,4.8193932383912866e-05
Orbitrap,55.029825,55.029825,6,4,4,1,4,220.1193,220.1193,220.1193,4.8193932383912866e-05
Orbitrap,55.106064,55.106064,6,4,4,1,4,306.1448,306.1448,306.1448,4.8193932383912866e-05
Orbitrap,55.133269,55.133269,6,4,4,1,4,290.1751,290.1751,290.1751,4.8193932383912866e-05
Orbitrap,55.21324800000001,55.21324800000001,14,4,4,1,4,230.0552,230.0552,230.0552,4.8193932383912866e-05
Orbitrap,55.274616,55.274616,6,4,4,1,4,307.0812,307.0812,307.0812,4.8193932383912866e-05
Orbitrap,55.29889200000001,55.29889200000001,14,4,4,1,4,291.0468,291.0468,291.0468,4.8193932383912866e-05
Orbitrap,55.32992099999999,55.32992099999999,14,4,4,1,4,614.7769,614.7769,614.7769,4.8193932383912866e-05
Orbitrap,55.382595,55.382595,6,4,4,1,4,369.2173,369.2173,369.2173,4.8193932383912866e-05
Orbitrap,55.43139,55.43139,5,4,4,1,4,791.877,791.877,791.877,4.8193932383912866e-05
Orbitrap,55.44912600000001,55.44912600000001,14,4,4,1,4,308.0507,308.0507,308.0507,4.8193932383912866e-05
Orbitrap,55.467432,55.467432,6,4,4,1,4,308.1524,308.1524,308.1524,4.8193932383912866e-05
Orbitrap,55.526925000000006,55.526925000000006,15,4,4,1,4,370.1795,370.1795,370.1795,4.8193932383912866e-05
Orbitrap,55.670758,55.670758,6,4,4,1,4,428.2366,428.2366,428.2366,4.8193932383912866e-05
Orbitrap,55.670771,55.670771,6,4,4,1,4,428.2367,428.2367,428.2367,4.8193932383912866e-05
Orbitrap,55.83897,55.83897,5,4,4,1,4,310.2165,310.2165,310.2165,4.8193932383912866e-05
Orbitrap,55.893068,55.893068,6,4,4,1,4,254.0594,254.0594,254.0594,4.8193932383912866e-05
Orbitrap,55.994562,55.994562,6,4,4,1,4,311.0809,311.0809,311.0809,4.8193932383912866e-05
Orbitrap,56.132487,56.132487,6,4,4,2,4,330.1911,330.1911,330.1911,4.8193932383912866e-05
Orbitrap,56.267873,56.267873,6,4,4,1,4,296.1467,296.1467,296.1467,4.8193932383912866e-05
Orbitrap,56.29575,56.29575,5,4,4,1,4,268.075,268.075,268.075,4.8193932383912866e-05
Orbitrap,56.378196,56.378196,6,4,4,1,4,313.2122,313.2122,313.2122,4.8193932383912866e-05
Orbitrap,56.405715,56.405715,6,4,4,1,4,376.0381,376.0381,376.0381,4.8193932383912866e-05
Orbitrap,56.544966,56.544966,6,4,4,1,4,314.1387,314.1387,314.1387,4.8193932383912866e-05
Orbitrap,56.555316,56.555316,6,4,4,1,4,314.1962,314.1962,314.1962,4.8193932383912866e-05
Orbitrap,56.661376,56.661376,6,4,4,2,4,354.1336,354.1336,354.1336,4.8193932383912866e-05
Orbitrap,56.697354,56.697354,6,4,4,1,4,314.9853,314.9853,314.9853,4.8193932383912866e-05
Orbitrap,56.72673,56.72673,5,4,4,1,4,315.1485,315.1485,315.1485,4.8193932383912866e-05
Orbitrap,56.832256,56.832256,6,4,4,2,4,355.2016,355.2016,355.2016,4.8193932383912866e-05
Orbitrap,56.883405,56.883405,6,4,4,1,4,379.2227,379.2227,379.2227,4.8193932383912866e-05
Orbitrap,56.899368,56.899368,6,4,4,1,4,316.1076,316.1076,316.1076,4.8193932383912866e-05
Orbitrap,56.91159,56.91159,5,4,4,1,4,316.1755,316.1755,316.1755,4.8193932383912866e-05
Orbitrap,57.027987,57.027987,6,4,4,1,4,300.1473,300.1473,300.1473,4.8193932383912866e-05
Orbitrap,57.034295,57.034295,6,4,4,1,4,300.1805,300.1805,300.1805,4.8193932383912866e-05
Orbitrap,57.03720200000001,57.03720200000001,14,4,4,1,4,300.1958,300.1958,300.1958,4.8193932383912866e-05
Orbitrap,57.31224,57.31224,5,4,4,1,4,382.0816,382.0816,382.0816,4.8193932383912866e-05
Orbitrap,57.315103,57.315103,6,4,4,1,4,249.1961,249.1961,249.1961,4.8193932383912866e-05
Orbitrap,57.433176,57.433176,6,4,4,1,4,319.0732,319.0732,319.0732,4.8193932383912866e-05
Orbitrap,57.5138,57.5138,4,4,4,1,4,230.0552,230.0552,230.0552,4.8193932383912866e-05
Orbitrap,57.532132,57.532132,6,4,4,1,4,821.8876,821.8876,821.8876,4.8193932383912866e-05
Orbitrap,57.61236,57.61236,5,4,4,1,4,384.0824,384.0824,384.0824,4.8193932383912866e-05
Orbitrap,57.798288,57.798288,6,4,4,1,4,321.1016,321.1016,321.1016,4.8193932383912866e-05
Orbitrap,57.803994,57.803994,6,4,4,1,4,321.1333,321.1333,321.1333,4.8193932383912866e-05
Orbitrap,57.819114,57.819114,6,4,4,1,4,321.2173,321.2173,321.2173,4.8193932383912866e-05
Orbitrap,57.861072,57.861072,6,4,4,1,4,482.1756,482.1756,482.1756,4.8193932383912866e-05
Orbitrap,57.870865,57.870865,6,4,4,1,4,445.1605,445.1605,445.1605,4.8193932383912866e-05
Orbitrap,57.94241400000001,57.94241400000001,14,4,4,1,4,321.9023,321.9023,321.9023,4.8193932383912866e-05
Orbitrap,57.973986,57.973986,6,4,4,1,4,322.0777,322.0777,322.0777,4.8193932383912866e-05
Orbitrap,58.030875,58.030875,6,4,4,1,4,644.7875,644.7875,644.7875,4.8193932383912866e-05
Orbitrap,58.03502,58.03502,5,4,4,1,4,290.1751,290.1751,290.1751,4.8193932383912866e-05
Orbitrap,58.166299,58.166299,6,4,4,1,4,342.1547,342.1547,342.1547,4.8193932383912866e-05
Orbitrap,58.20570000000001,58.20570000000001,14,4,4,1,4,388.038,388.038,388.038,4.8193932383912866e-05
Orbitrap,58.20936,58.20936,5,4,4,1,4,291.0468,291.0468,291.0468,4.8193932383912866e-05
Orbitrap,58.215885,58.215885,6,4,4,1,4,388.1059,388.1059,388.1059,4.8193932383912866e-05
Orbitrap,58.21965,58.21965,5,4,4,1,4,388.131,388.131,388.131,4.8193932383912866e-05
Orbitrap,58.37439,58.37439,5,4,4,1,4,389.1626,389.1626,389.1626,4.8193932383912866e-05
Orbitrap,58.433662000000005,58.433662000000005,15,4,4,1,4,254.0594,254.0594,254.0594,4.8193932383912866e-05
Orbitrap,58.513224,58.513224,6,4,4,1,4,835.9032,835.9032,835.9032,4.8193932383912866e-05
Orbitrap,58.51626,58.51626,5,4,4,1,4,390.1084,390.1084,390.1084,4.8193932383912866e-05
Orbitrap,58.519661,58.519661,6,4,4,1,4,344.2333,344.2333,344.2333,4.8193932383912866e-05
Orbitrap,58.525532,58.525532,6,4,4,1,4,225.0982,225.0982,225.0982,4.8193932383912866e-05
Orbitrap,58.530798,58.530798,6,4,4,1,4,325.1711,325.1711,325.1711,4.8193932383912866e-05
Orbitrap,58.62722599999999,58.62722599999999,14,4,4,1,4,837.5318,837.5318,837.5318,4.8193932383912866e-05
Orbitrap,58.664996,58.664996,6,4,4,1,4,255.0652,255.0652,255.0652,4.8193932383912866e-05
Orbitrap,58.884678,58.884678,6,4,4,1,4,327.1371,327.1371,327.1371,4.8193932383912866e-05
Orbitrap,58.9765,58.9765,4,4,4,1,4,268.075,268.075,268.075,4.8193932383912866e-05
Orbitrap,59.054238,59.054238,6,4,4,1,4,328.0791,328.0791,328.0791,4.8193932383912866e-05
Orbitrap,59.22441,59.22441,5,4,4,1,4,329.0245,329.0245,329.0245,4.8193932383912866e-05
Orbitrap,59.22934,59.22934,5,4,4,1,4,296.1467,296.1467,296.1467,4.8193932383912866e-05
Orbitrap,59.262195,59.262195,6,4,4,1,4,395.0813,395.0813,395.0813,4.8193932383912866e-05
Orbitrap,59.414472,59.414472,6,4,4,1,4,330.0804,330.0804,330.0804,4.8193932383912866e-05
Orbitrap,59.42466,59.42466,5,4,4,1,4,330.137,330.137,330.137,4.8193932383912866e-05
Orbitrap,59.434398,59.434398,6,4,4,2,4,330.1911,330.1911,330.1911,4.8193932383912866e-05
Orbitrap,59.81435200000001,59.81435200000001,14,4,4,1,4,230.0552,230.0552,230.0552,4.8193932383912866e-05
Orbitrap,59.953124,59.953124,6,4,4,1,4,428.2366,428.2366,428.2366,4.8193932383912866e-05
Orbitrap,59.953138,59.953138,6,4,4,1,4,428.2367,428.2367,428.2367,4.8193932383912866e-05
Orbitrap,60.02945999999999,60.02945999999999,14,4,4,1,4,300.1473,300.1473,300.1473,4.8193932383912866e-05
Orbitrap,60.0361,60.0361,4,4,4,1,4,300.1805,300.1805,300.1805,4.8193932383912866e-05
Orbitrap,60.03916,60.03916,5,4,4,1,4,300.1958,300.1958,300.1958,4.8193932383912866e-05
Orbitrap,60.073345,60.073345,6,4,4,1,4,316.1755,316.1755,316.1755,4.8193932383912866e-05
Orbitrap,60.186525,60.186525,6,4,4,1,4,401.2435,401.2435,401.2435,4.8193932383912866e-05
Orbitrap,60.202712,60.202712,6,4,4,2,4,354.1336,354.1336,354.1336,4.8193932383912866e-05
Orbitrap,60.384272,60.384272,6,4,4,2,4,355.2016,355.2016,355.2016,4.8193932383912866e-05
Orbitrap,60.618615,60.618615,6,4,4,1,4,404.1241,404.1241,404.1241,4.8193932383912866e-05
